paragraph,predict_label,count,different,empty,diff rate,empty rate
The Corporate Risk Committee and the Visa Boards,18,12,diff,,,
Audit and Risk Committee oversee the Global Privacy,1,12,diff,,,
Program and the risks related to data privacy including our,1,22,diff,,,
We adhere to high ethical and legal standards,0,11,diff,,,
We do not sell personal information Our Global Privacy,22,6,diff,,,
approach and systems we conduct annual internal and,0,26,diff,empty,,
external audits of our IT infrastructure and applications,18,19,diff,,,
These systems also are subject to examination by the,12,26,diff,empty,,
and other regulators from across the globe Examples of,12,26,diff,empty,,
Notice describes how we share information such as,22,4,diff,,,
when we process payments provide services to card,0,26,diff,empty,,
issuers prevent fraud or with a cardholders consent,0,22,diff,,,
We utilize data to improve the security and value of the,1,22,diff,,,
Visa network better serve our clients and partners,4,26,diff,empty,,
Data use at Visa should benefit individuals businesses,22,22,,,,
and economies We strive to do this by delivering greater,4,26,diff,empty,,
several internal committees to help ensure our governance,12,0,diff,,,
protect consumers from fraud and drive positive impact,0,10,diff,,,
their data is collected used shared and kept secure,1,22,diff,,,
Visas application of data and datadriven insights aims,1,22,diff,,,
to be fair and inclusive and avoid discrimination Visa will,8,26,diff,empty,,
strive to make our models explainable accurate and safe,15,26,diff,empty,,
Our privacy commitments are outlined in our Privacy,22,6,diff,,,
Notices and where we market services directly to,4,26,diff,empty,,
consumers in the terms and conditions of those programs,16,11,diff,,,
In addition to our Global Privacy Policy and the internal,1,6,diff,,,
standards that form the basis of our Global Privacy Program,1,6,diff,,,
we developed a set of Data Values to capture in plain,1,0,diff,,,
language the principles we believe should apply when,12,26,diff,empty,,
Visas role as a leader in the payments ecosystem Data,1,22,diff,,,
innovation is a vital component of Visas strategy and,3,3,,,,
in everything we do built on our 60year legacy of,3,26,diff,empty,,
Visa payment data is safe There is no higher priority,22,22,,,,
for Visa than safeguarding those who use our products,15,26,diff,empty,,
Visa will always strive to provide simple explanations,4,26,diff,empty,,
regarding how data may be used and to empower individuals,22,22,,,,
with easy processes to manage use of their data,22,22,,,,
Visas approach to data use should be consistently applied,22,22,,,,
at all levels of the organization and be embedded through,8,26,diff,empty,,
These principles which are aspirational may evolve over time,3,26,diff,empty,,
based on the needs of consumers businesses and economies,15,26,diff,empty,,
and to adapt to new privacy and datarelated regulations and,1,6,diff,,,
standards that may emerge As Visas business moves into,0,11,diff,,,
we are committed to engaging with policymakers and,12,26,diff,empty,,
regulators worldwide to participate in the development and,12,4,diff,,,
Bias or the potential of producing unlawful or undesired,4,26,diff,empty,,
discrimination is one of the greatest risks posed by AI Bias,0,26,diff,empty,,
can enter the product lifecycle at many stages and Visa,15,26,diff,empty,,
believes that mitigation needs to exist at all stages Visas,23,5,diff,,,
Model Risk Management MRM tests models for statistical,18,11,diff,,,
integrity as well as unintended impacts like bias,0,0,,,,
and internal values are applied including the MRM,12,0,diff,,,
Works with acquiring banks to identify and terminate,18,26,diff,empty,,
merchants that are selling illegal items and services,0,26,diff,empty,,
Visa connects the world through the most innovative,15,26,diff,empty,,
is committed to ensuring the integrity of our payment,0,0,,,,
system We do not tolerate the use of our network and,1,26,diff,empty,,
Engages with law enforcement to stay abreast of,5,12,diff,,,
products for illegal activity and we are vigilant in our efforts,0,26,diff,empty,,
Our approach to protecting the network is grounded,1,26,diff,empty,,
in the Visa Rules and our robust compliance programs,12,0,diff,,,
Visa is a member of the Alliance for Safe Online Pharmacies,14,26,diff,empty,,
a global initiative that works to combat illegally sold,0,26,diff,empty,,
When participants on the network are unable to meet our,4,26,diff,empty,,
requirements we levy financial penalties and based on the,12,26,diff,empty,,
circumstances suspend or terminate them from our system,12,26,diff,empty,,
manages situations where the Visa brand is associated with,4,26,diff,empty,,
Visa continues to respond to situations that developed,5,26,diff,empty,,
merchants pursuant to which acquirers attest to their,4,26,diff,empty,,
Provides acquirers guidance and direction on controls to,12,26,diff,empty,,
hiring panels We also instituted a Quarterly Business,8,26,diff,empty,,
Visa has established goals to build a more equitable,10,26,diff,empty,,
workforce In 2021 we made strong progress toward our,8,11,diff,,,
Visa has made social justice and racial equality a business,10,10,,,,
imperative In 2020 our CEO made a public commitment,12,26,diff,empty,,
to Stand Together our effort to address social and racial,10,10,,,,
inequality within Visa and around the globe through actions,0,26,diff,empty,,
focused on our people our community and our company,10,10,,,,
To support these efforts in 2021 we welcomed Michelle,12,26,diff,empty,,
By committing to building developing and investing in,12,26,diff,empty,,
Black and African American and Latinx employees as well,8,26,diff,empty,,
underrepresented groups at the vice president level and,0,26,diff,empty,,
above in the US by 50 by 2023,12,26,diff,empty,,
groups we can create more socially and racially,8,26,diff,empty,,
Visa employees in the US by 50 by 2025,11,26,diff,empty,,
Gethers as our Chief Diversity Officer Head of Corporate,8,6,diff,,,
Responsibility a role that reports directly to our CEO and,10,0,diff,,,
We are committed to undertaking the next steps in our,10,26,diff,empty,,
journey with the goal of driving lasting change through,10,26,diff,empty,,
At Visa we want our employees to feel like they belong We,8,26,diff,empty,,
invest in a workplace that encourages diversity of thought,8,8,,,,
culture and background so that diverse perspectives are,8,8,,,,
embedded in the work that we do We create an inclusive,10,26,diff,empty,,
workplace by encouraging employees to come as they are,8,8,,,,
and by investing in robust inclusion and diversity training,8,8,,,,
We are committed to creating and maintaining a diverse,8,26,diff,empty,,
talent pipeline In the United States we have embedded,8,8,,,,
our commitment to diversity and inclusion in the hiring,8,7,diff,,,
process including diverse candidates in all job slates and,8,26,diff,empty,,
Data is based on company records as of September 30 2021,22,22,,,,
2 Other American IndianAlaska Native Native HawaiianOther Pacific Islander and two or more races Ethnicity data does not include undeclared and blanks,8,22,diff,,,
In 2021 we conducted the following initiatives to help,12,26,diff,empty,,
Introduced Leading and Belonging at Visa a new,12,8,diff,,,
and advance Black and African American talent and,8,8,,,,
Senior Director talent and our own cluster coaching,8,7,diff,,,
program for employees up to the Senior Director level,8,7,diff,,,
program open to all Black and African American,8,26,diff,empty,,
employees at the senior director level and below,7,7,,,,
that translates mind science research on race and,8,4,diff,,,
other identities into solutions that reduce bias and,4,26,diff,empty,,
At Visa men and women earn the same pay for the,11,26,diff,empty,,
same work globally and the same is true for historically,4,26,diff,empty,,
As part of building our inclusive and equitable organization,8,26,diff,empty,,
we are committed to tracking measuring evaluating and,12,22,diff,,,
pay equity Visa conducts pay equity assessments on an,12,6,diff,,,
Announced the inaugural class of 50 Visa Black,12,26,diff,empty,,
the Visa Black Scholars and Jobs Program includes a,8,26,diff,empty,,
10 million investment from Visa over the next five,12,26,diff,empty,,
Black and African American high school students in,8,26,diff,empty,,
meet all program requirements will receive a fulltime,2,26,diff,empty,,
1 Equal pay analysis is based on FY21 total compensation which includes base salary VIP Visa Incentive Plan and LTIP LongTerm Incentive Program Underrepresented employees are BlackAfrican American HispanicLatinx American IndianAlaska Native Native HawaiianOther Pacific Islander or two or more races,8,4,diff,,,
of the benefits available to Visa employees in the US that,11,11,,,,
featured a speaker series from the National Autistic,2,26,diff,empty,,
diversity efforts and help foster an inclusive workplace,8,8,,,,
may be of particular interest to members of the LGBTQ,8,26,diff,empty,,
environment that seeks to fully take advantage of,4,4,,,,
We believe that active allyship is key to fostering an,4,26,diff,empty,,
As part of Transgender Day of Visibility in 2021 we highlighted,8,26,diff,empty,,
our partnership with Daylight the first digital bank to address,2,10,diff,,,
the unique financial needs of the LGBTQ community,8,10,diff,,,
Additionally Visa partnered with Chase and United Airlines,12,26,diff,empty,,
Visa Womens Network VWN includes Women in Business Women in Finance Women in Product,8,25,diff,,,
Visa celebrates the individuality of all employees and,11,26,diff,empty,,
is committed to building an inclusive culture where,8,8,,,,
all employees feel they belong no matter whom they,7,26,diff,empty,,
love Visa is a proud supporter of the Lesbian Gay Bi,8,26,diff,empty,,
to support the Human Rights Campaign StartOut and The,10,10,,,,
Trevor Project to drive donations to these organizations,12,26,diff,empty,,
and perspectives to help make the business and company,3,26,diff,empty,,
culture better We also recognize the unique contributions,8,8,,,,
any other form of diversity provides input of different,8,6,diff,,,
in 2019 to help ensure Visas workplace remains one of,8,8,,,,
which take into account the unique needs of the LGBTQ,8,26,diff,empty,,
community In 2021 we partnered with the Pride ERG to,8,10,diff,,,
develop the LGBTQ Benefits Toolkit a highlevel overview,8,11,diff,,,
We provide training opportunities to equip our employees,8,8,,,,
with resources and tools to become active allies and,10,26,diff,empty,,
learn behaviors that build a workplace where diverse,8,8,,,,
Global Inclusion Talks speaker series This series provides,8,7,diff,,,
employees can take to demonstrate solidarity and build,10,26,diff,empty,,
a better understanding of the experiences of historically,9,26,diff,empty,,
to combat unconscious bias by participating in internal,0,26,diff,empty,,
courses on our virtual learning platforms In addition new,2,26,diff,empty,,
manager training is designed to reinforce a culture of,8,8,,,,
At Visa we are focused on creating fair and equitable,4,26,diff,empty,,
Web Content Accessibility Guidelines WCAG 21 AA is a,2,6,diff,,,
advance social justice racial equality and inclusion in,8,10,diff,,,
products that can serve as many people as possible We,15,26,diff,empty,,
global standard for accessibility that helps reduce barriers,2,6,diff,,,
believe inclusive product design produces better and more,15,26,diff,empty,,
to people with disabilities At Visa we have created Global,8,26,diff,empty,,
We expanded the focus of pro bono legal efforts to,12,12,,,,
Visa Chairman CEO Al Kelly participated in the 2021,12,26,diff,empty,,
to become a more inclusive and diverse company,8,26,diff,empty,,
thoughtful products as well as being a crucial element of,15,26,diff,empty,,
Accessibility Requirements VGAR to support Visa staff to,8,6,diff,,,
our strategy to uplift everyone everywhere by being the,10,26,diff,empty,,
VGAR is a 5step methodology that supports compliance with,12,0,diff,,,
In using an inclusionfirst approach we are able to develop,8,26,diff,empty,,
products that reflect the full range of diversity in identity,8,6,diff,,,
and experiences of our clients partners and consumers,15,26,diff,empty,,
international accessibility standards and laws For more on,12,6,diff,,,
We also are using the strength and influence of the Visa,12,26,diff,empty,,
intentional inclusion we are working to remove non,8,11,diff,,,
inclusive technology terminology and code in Visa owned,8,26,diff,empty,,
applications systems and artifacts As the project evolves,3,26,diff,empty,,
allyship mentorship and leveling the playing field for,2,26,diff,empty,,
we are using scanning tools expertise and ITT Guiding,12,26,diff,empty,,
As part of Visas continuing efforts to build a culture of,8,8,,,,
brand to foster inclusive communities We will continue,10,26,diff,empty,,
partnerships with a diverse set of Team Visa athletes who are,8,26,diff,empty,,
representative of the communities where we live and work,10,26,diff,empty,,
women especially Women of Color in the workplace,8,8,,,,
In 2021 we launched a Creative Review Advisory,12,26,diff,empty,,
action for gender equality The Visa Foundation and Kiva,8,26,diff,empty,,
We are also using our influence as a company to catalyze,4,26,diff,empty,,
change externally For example we are working to diversify our,3,11,diff,,,
supply chain by updating sourcing language and considering,17,26,diff,empty,,
diversity when making selections For more information on our,8,6,diff,,,
supplier diversity efforts see page 48 of this report,8,6,diff,,,
Council that reviews and advises on Visa marketing and,12,4,diff,,,
In order to support interoperability with the technology and,1,26,diff,empty,,
payments ecosystem Visa will work with the industry to,0,23,diff,,,
terms and apply changes in conjunction with the industry,12,26,diff,empty,,
an interface to make it accessible for people with,2,26,diff,empty,,
disabilities including those that affect a users visual,8,26,diff,empty,,
physical cognitive or hearing ability Careful design and,8,9,diff,,,
implementation help ensure a good user experience for all,1,26,diff,empty,,
Council consists of Visa employees who are members,11,26,diff,empty,,
of a Visa ERG and represent varying career levels in,8,26,diff,empty,,
cultural and gender identities We believe these diverse,8,26,diff,empty,,
Visa has a longstanding commitment to invest in our,12,26,diff,empty,,
Program a flagship program for Visa and the payments,12,26,diff,empty,,
set a key benchmark of skills proficiency for everyone at,8,26,diff,empty,,
programs in areas of payments technology inclusion and,8,7,diff,,,
that supports new college graduates joining Visa in the,8,26,diff,empty,,
Best Places to Work for LGBTQ Equality 100,8,26,diff,empty,,
100 on the Disability Equality Index Best Place,8,26,diff,empty,,
In FY21 with many of our employees continuing to work,11,26,diff,empty,,
remotely we adapted our strategy for delivering learning,2,26,diff,empty,,
to ensure we still met the development needs of our,2,4,diff,,,
in 2021 by transitioning to virtual instructorled training,8,8,,,,
and Advance Sales program a bespoke sales training,6,8,diff,,,
program designed to elevate the key skills behaviors and,8,26,diff,empty,,
scaling our approach upskilling designers and trainers and,8,26,diff,empty,,
optimizing processes on the Visa Learning Hub In 2021 we,12,26,diff,empty,,
saw over 21000 active users on the Visa Learning Hub a 42,12,26,diff,empty,,
Additionally we hosted Visas third annual global Learning,2,26,diff,empty,,
Festival virtually A series of over 80 learning sessions was,2,26,diff,empty,,
created to inspire employee curiosity around the theme,8,8,,,,
Establishing a mentoring program in North America to,2,26,diff,empty,,
support focused development for a range of levels and,2,4,diff,,,
growth centered around the three pillars of Visas,18,4,diff,,,
Creating the Visa Inside Track Challenge a new gamified,4,26,diff,empty,,
teams and all of Visa on the growing catalog of available,6,26,diff,empty,,
than a quarter of Visa employees registered for a virtual,8,26,diff,empty,,
event Across the 80 sessions there were over 28000,12,26,diff,empty,,
registrations totaling more than 80000 hours of training,2,8,diff,,,
As a part of the 2021 Visa Learning Festival Visa,12,26,diff,empty,,
In 2022 we aim to increase participation and learning,2,26,diff,empty,,
employees had the opportunity to participate in one of,8,26,diff,empty,,
Management Lab PML PML is a fully reimagined,12,11,diff,,,
by several global organizations In 2021 Visa was named,12,26,diff,empty,,
15 in the top 100 global learning organizations by Training,2,8,diff,,,
magazine Visa also was recognized as a topten global,12,26,diff,empty,,
learning organization ranked 9 out of 70 submissions,2,26,diff,empty,,
Visa named 15 in top 100 global learning organizations,2,26,diff,empty,,
for work in diversity and inclusion training virtual training,8,8,,,,
At Visa we prioritize cultivating an educated skilled and,8,26,diff,empty,,
innovations and involvement of Visa senior executives in,7,26,diff,empty,,
diverse workforce In support of our priority and as part of,8,11,diff,,,
our 2018 Pledge to American Workers we continue working,11,11,,,,
both within and outside of Visas workforce including,8,11,diff,,,
programs In the summer of 2021 we hosted over 300 full,2,26,diff,empty,,
time interns with the goal of offering high performers Visa,8,26,diff,empty,,
Additionally Visa was recognized with bronze awards in,12,26,diff,empty,,
two categories Best Results of a Learning Program and,2,26,diff,empty,,
Best Program for Sales and Training Performance for the,14,8,diff,,,
design development distribution and results of Visa Inside,12,4,diff,,,
In 2021 86 of Visa employees participated in Visa,11,26,diff,empty,,
of learning a 30 increase in participation from 2020,2,26,diff,empty,,
leveraged one or more of over 100000 digital assets,18,26,diff,empty,,
In 2021 we reorganized and rebranded our Human,3,10,diff,,,
The internal launch of Visas brand evolution Meet,3,26,diff,empty,,
new purpose and brand We focused storytelling across,3,26,diff,empty,,
Resources organization as the People Team to better,10,26,diff,empty,,
of our employees as they share how their work uplifts,10,4,diff,,,
reflect Visas strategic people programs and processes We,3,26,diff,empty,,
function to deepen focus on the employee experience,8,8,,,,
We continue to inform and engage our employees through,11,26,diff,empty,,
content on Visas intranet digital signage and employee,1,8,diff,,,
As part of our ongoing commitment to increase employee,8,8,,,,
more than once per year to assess employee engagement,8,8,,,,
Return to Office and Reimagining Work while fostering a,3,26,diff,empty,,
culture that values employee growth and wellbeing Our,8,8,,,,
actions include continuing a biweekly video series from,12,26,diff,empty,,
our Chairman and CEO as well as regular allstaff meetings,7,26,diff,empty,,
held by our regional and functional leaders to allow,7,26,diff,empty,,
employees to ask direct questions about Visas business,11,26,diff,empty,,
In 2021 we continued to support the evolving needs of,2,26,diff,empty,,
public health challenges we faced Visas continued focus,2,6,diff,,,
In 2020 we replaced our Annual Employee Survey with,8,8,,,,
COVID19 and the sudden transition to remote work,17,26,diff,empty,,
and respond to employee needs in an evolving and,10,8,diff,,,
According to the results of a 2021 employee pulse survey,8,8,,,,
opinions are valued and felt free to voice a contrary opinion,0,26,diff,empty,,
without fear of any negative consequences In 2021 we,12,26,diff,empty,,
launched a wellbeingfocused pulse survey to inform the,10,26,diff,empty,,
design of new and existing global wellbeing offerings,9,26,diff,empty,,
Our LifeatVisa Instagram channel continues to be an,22,26,diff,empty,,
and the general public to get a glimpse into Visas people,8,26,diff,empty,,
to drive growth and improvement In 2021 100 percent of,3,4,diff,,,
in 2021 including one that enables our employees and,11,26,diff,empty,,
employees sent more than 6000 virtual cards to their,22,26,diff,empty,,
colleagues A pulse survey from the summer of 2021 noted,12,26,diff,empty,,
that 76 of employees feel that Visa is recognizing the,0,26,diff,empty,,
In 2022 we plan to create a global blueprint for how we,12,26,diff,empty,,
want to standardize and promote a culture of recognition,4,8,diff,,,
Visa has heightened our focus on supporting the mental,2,9,diff,,,
health of our employees We launched the Be Well,9,6,diff,,,
The Be Well Wellbeing Hub hosts tools workshops and,9,26,diff,empty,,
addition at no cost to employees a dedicated wellness,2,9,diff,,,
coach is reachable by video phone or chat,22,26,diff,empty,,
We enhanced our Wellbeing program in 2021 with the,9,26,diff,empty,,
Visa talent teams to build psychological safety and,9,6,diff,,,
Scaled our Mental Health and Wellbeing for Peak,9,9,,,,
Performance course in Visa University to be offered in,2,8,diff,,,
our Central and Eastern Europe Middle East and Africa,3,26,diff,empty,,
We are using local and national guidance and emergency,5,9,diff,,,
best practices as employees return to offices in 2022,10,11,diff,,,
We designed a new Flexible Work approach to be,15,26,diff,empty,,
Pacific Islander Latinx and Black and African American,8,26,diff,empty,,
implemented as we welcome our employees back to,8,26,diff,empty,,
Visa offices We work closely with governments and,12,26,diff,empty,,
health providers to make vaccines readily available to,2,6,diff,,,
our employees along with education sessions on the,2,26,diff,empty,,
employees to decompress and find respite with the,18,26,diff,empty,,
support of a facilitator or licensed mental health provider,2,9,diff,,,
leaders to offer their advice to people leaders and,10,26,diff,empty,,
digital wellbeing mental health and work and beyond,9,9,,,,
We continue to offer programs with a renewed focus on,2,26,diff,empty,,
Access to virtual health and wellness coaching and a,2,9,diff,,,
flexibility and mental health Our benefits vary by location,9,9,,,,
Our employees are our most important asset and we,7,26,diff,empty,,
continue to enhance and evolve our Total Rewards,4,26,diff,empty,,
20 service days for backup child and elder care,2,1,diff,,,
compensation programs to attract and retain a talented,8,11,diff,,,
Dedicated wellbeing time at the end of each work,9,26,diff,empty,,
and engaged workforce In addition to competitive base,8,11,diff,,,
week for employees to devote to their personal or,11,26,diff,empty,,
salary and bonus plans financial benefits include a stock,11,11,,,,
purchase plan available to 97 percent of our employees,11,26,diff,empty,,
worldwide and a 401k plan with matching contributions,12,26,diff,empty,,
Paid full day off work to vote in national elections,11,26,diff,empty,,
A Mental Health and Wellbeing Community to enable,2,9,diff,,,
employees to connect and support each other and,10,26,diff,empty,,
to help to remove the stigma associated with mental,8,9,diff,,,
work from another location for up to 4 weeks out of the,11,26,diff,empty,,
Additionally at Visa we support our employees in the,11,26,diff,empty,,
US by supporting their family life Visa Benefits package,2,11,diff,,,
and medical services regardless of medical necessity or,2,26,diff,empty,,
Visas support for our employees safety includes providing,9,6,diff,,,
for them to work effectively and safely To promote healthy,9,26,diff,empty,,
Visa has a longstanding commitment to protecting the,12,26,diff,empty,,
physical safety mental health and wellbeing of our global,9,9,,,,
resides with the Visa Global Security and Safety GSS,0,6,diff,,,
team which promotes the safety of Visas employees,9,6,diff,,,
flexibility at the end of the work week,11,3,diff,,,
and contingent workers by establishing health and safety,9,6,diff,,,
practices In 2021 we expanded the employee headcount,8,8,,,,
in health and safety emergency preparedness and security,5,9,diff,,,
Visa also maintains an Ergonomics Program that provides,4,9,diff,,,
create an environment in which they can work comfortably,9,26,diff,empty,,
The GSS team maintains a global Safety Health and,9,6,diff,,,
Environmental policy and provides relevant training to the,12,9,diff,,,
executive team and key employees Visa assesses and,8,26,diff,empty,,
training to guide employees on how to identify potential,8,8,,,,
receive a personal plan on how to address identified,2,26,diff,empty,,
Emerging security threats such as natural disasters civil,5,22,diff,,,
Personnel on business travel and employees who are,8,26,diff,empty,,
To track our health and safety performance Visa conducts,9,6,diff,,,
both monthly and annual audits of our health and safety,9,6,diff,,,
equipment and facilities Each month we track and audit,24,12,diff,,,
our near misses injuries and worker compensation claims,9,11,diff,,,
We continue to use our products services network,15,26,diff,empty,,
Visa continues to aim to be among global corporate leaders in our efforts in this decisive decade of action,18,26,diff,empty,,
We focus our efforts on delivering on our corporate climatefocused goals and aspirations,13,26,diff,empty,,
Maintain carbon neutrality of our operations greenhouse gas emissions scopes 1 and 2,25,25,,,,
as well as the business travel and employee commuting components of scope 3,11,8,diff,,,
Eliminate the footprint from our scopes 1 2 and 3 emissions,25,25,,,,
Support positive climate action beyond our operational footprint by leveraging our products,13,25,diff,,,
Visas net zero by 2040 goal is aligned with global standards and definitions and will include efforts with suppliers to abate,17,11,diff,,,
a significant portion of the greenhouse gas footprint of the Companys purchased goods and services Visa also has set,25,25,,,,
sciencebased targets through the Science Based Target initiative SBTi at the 15 degree Celsius ambition leveltargets that,12,26,diff,empty,,
Our initiatives to deliver on our corporate goals for,10,26,diff,empty,,
Visas data centers account for more than half of our total,22,22,,,,
electricity consumption and are an important focus of,24,26,diff,empty,,
our sustainability efforts In 2021 we achieved yearover,15,0,diff,,,
year improvements in our data center energy efficiency,24,24,,,,
measured by power usage effectiveness PUE as a,24,26,diff,empty,,
our efforts within Visa We take a proactive approach to,12,26,diff,empty,,
result of programs such as upgrading our cooling and server,24,26,diff,empty,,
equipment We have also piloted and evaluated innovations,15,26,diff,empty,,
activities which primarily include data centers and offices,1,22,diff,,,
like direct expansion dry mode cooling and immersion,24,4,diff,,,
cooling to improve our energy andor water efficiency,24,20,diff,,,
Visa is committed to reducing the environmental impact,23,9,diff,,,
of our offices and data centers by focusing on green,17,22,diff,,,
and water use Our approach includes obtaining the,20,20,,,,
US Green Building Councils Leadership in Energy and,24,8,diff,,,
buildout of our office facilities We use green building,15,26,diff,empty,,
As of September 30 2021 Visa owned or leased 123 office,12,26,diff,empty,,
locations in 77 countries around the world including three,3,26,diff,empty,,
data centers At the end of 2021 approximately 75 percent,1,22,diff,,,
of Visas owned or leased square footage achieved or was,24,26,diff,empty,,
Globally the PUE in our data centers has improved by 17,18,22,diff,,,
The average PUE value represents a weighted average based on the reported PUE metrics and total energy consumption at each of our data center locations,24,22,diff,,,
Visa continues to meet our goal first announced in 2018 of,12,26,diff,empty,,
purchasing 100 percent renewable electricity for our offices,24,26,diff,empty,,
and data centers through participation in utility renewable,24,22,diff,,,
to identify enable and encourage more sustainable travel,15,26,diff,empty,,
energy programs and through the purchase of renewable,24,24,,,,
mode switching and staying at green certified hotels,24,26,diff,empty,,
In 2021 we signed a multiyear agreement with MP2,12,26,diff,empty,,
As part of our efforts to reduce emissions from our air,21,21,,,,
Energy to power Visas largest data center accounting,18,22,diff,,,
travel in September 2021 Visa joined the World Economic,12,26,diff,empty,,
In 2020 Visa issued our inaugural 500 million green,23,26,diff,empty,,
bond believed to be the first green bond issued by a,12,26,diff,empty,,
for 45 percent of our electricity usage with 100,24,26,diff,empty,,
Forums WEF Clean Skies for Tomorrow Coalition as,3,26,diff,empty,,
We intend for our projects to align with the eligibility,12,26,diff,empty,,
a signatory to advance the commercial scale of viable,12,26,diff,empty,,
facilities The agreement signals the next phase for Visa,12,26,diff,empty,,
production of Sustainable Aviation Fuel SAF for broad,24,26,diff,empty,,
adoption in the industry Through the Coalition we,12,26,diff,empty,,
additional renewable electricity capacity to the grid while,24,24,,,,
are joining with our peer members to contribute to,10,26,diff,empty,,
accelerating the supply and use of SAF to reach,17,26,diff,empty,,
10 percent of global jet aviation fuel supply by 2030,24,26,diff,empty,,
are using the green bond due in 2027 to finance,12,25,diff,,,
In 2021 we published our first Green Bond Report,12,26,diff,empty,,
detailing the use of proceeds thus far Our initial use of,12,26,diff,empty,,
Additionally in December 2021 Visa joined the United,12,26,diff,empty,,
Airlines EcoSkies Alliance and committed to reducing the,23,26,diff,empty,,
carbon emissions from our business travel on the carrier by,25,21,diff,,,
helping to fund the green premium for SAF,12,26,diff,empty,,
Visa helps eligible employees reduce the emissions from,12,21,diff,,,
the green bond proceeds helped us achieve carbon,12,21,diff,,,
public transit and bicycle commuting and access to electric,24,26,diff,empty,,
Visa addresses the remainder of our renewable energy,24,24,,,,
While we have achieved our goal of purchasing 100,24,26,diff,empty,,
Visa also continues to champion the overall corporate,4,26,diff,empty,,
membership in the RE100 and support of the Clean Energy,24,24,,,,
Visa strives to inspire our employees around the world,8,26,diff,empty,,
to be sustainability champions and advocates in the,3,0,diff,,,
workplace at home and in our communities We do so,8,8,,,,
throughout the year by offering webinars emails videos,4,26,diff,empty,,
and chat sessions to share tips and suggestions for,1,4,diff,,,
Each April we host our global Visa Earth Month series of,2,26,diff,empty,,
events including the Earth Month Speaker Series focused,13,26,diff,empty,,
on topics such as the state of the planet the emergence of,23,26,diff,empty,,
the sustainable consumer and the role that fintech can play,15,26,diff,empty,,
in sustainability and our Earth Month EcoChallenge which,3,0,diff,,,
asks employees to make simple commitments to help,10,26,diff,empty,,
reduce their footprint and to support Visas commitments,12,24,diff,,,
In 2021 we created a new sustainability learning path within,15,0,diff,,,
The new learning path is designed to give employees a,8,26,diff,empty,,
foundation in topics and solutions related to sustainability,15,0,diff,,,
Visa recognizes the importance of addressing the emissions,25,21,diff,,,
from our purchased goods and services which make up,15,26,diff,empty,,
94 percent of Visas scope 3 emissions To that end Visa,25,21,diff,,,
engages with our suppliers to help them measure and report,17,26,diff,empty,,
their emissions and to set Science Based Targets,25,21,diff,,,
Supplier Code of Conduct which suppliers receive during,17,26,diff,empty,,
the onboarding process and Visas participation in the,12,26,diff,empty,,
Through the CDP Supply Chain program we engage,17,26,diff,empty,,
footprint setting targets reporting to the CDP and,12,24,diff,,,
Since joining the CDP Supply Chain program Visa,17,26,diff,empty,,
each year since 2008 We measure our global energy,24,24,,,,
and water use waste production landfill diversion and,19,19,,,,
GHG emissions Our energy and GHG emissions are,25,21,diff,,,
verified by an independent third party The 2021 GHG,25,26,diff,empty,,
Verification Statement is publicly available on our website,12,26,diff,empty,,
and included in the Appendix of this report,12,26,diff,empty,,
Around the world momentum continues to accelerate behind the need to take urgent action on climate,13,25,diff,,,
Operational Emissions MTCO e Operational Emissions MTCO e,21,21,,,,
change and transition to a lowcarbon economy Visa is responding by taking serious action to reduce,3,26,diff,empty,,
GHG emissions including achieving carbon neutrality across our operations for the first time in 2020,25,25,,,,
This achievement which includes the footprint from our scope 1 scope 2 and the employee,8,8,,,,
commutingbusiness travel components of scope 3 greenhouse gas emissions is the result of ongoing,25,25,,,,
energy efficiency initiatives our transition to 100 percent renewable electricity and limited use of carbon,24,24,,,,
offsets to cover our residual footprint Our carbon offsets portfolio spans regions in which we operate,12,25,diff,,,
and includes projects such as forest management in the US reforestation in Uruguay renewable,23,11,diff,,,
energy generation in Turkey China and India and clean cookstove initiatives in Kenya and Uganda,24,24,,,,
We use international standards including the GHG Protocol to measure and report GHG emissions,25,11,diff,,,
associated primarily with our energy usage business travel and employee commuting,24,8,diff,,,
In 2021 we used approximately 646000 gigajoules GJ of energy from electricity natural gas and other,24,24,,,,
Operational Emissions Relative to 2009 MTCOe Operational Emissions Relative to 2009 MTCOe,25,21,diff,,,
fuels an eight percent decrease in consumption compared to 2020,24,21,diff,,,
Our energy intensity per square foot a commonly used metric that adjusts for growth improved by 10,24,4,diff,,,
percent yearoveryear the seventh consecutive year of improvement,18,26,diff,empty,,
Our scope 1 and 2 GHG emissions measured in absolute terms with a marketbased approach were,25,21,diff,,,
4000 metric tons of carbon dioxide equivalent MTCO2e in 2021 This represents a 71 percent decrease,25,21,diff,,,
yearoveryear from 2020largely driven by the achievement of our goal to transition to 100 percent,3,26,diff,empty,,
In 2021 Visa responded to the CDP Climate Change questionnaire for the 11th consecutive year and,13,25,diff,,,
was named to the CDP AList for the first time Visas CDP response is available on the websites of,12,5,diff,,,
Scope 3 Emissions MTCO e Scope 3 Emissions MTCO e,25,21,diff,,,
Fuelandenergyrelated activities not included in Scopre 1 or 2,4,26,diff,empty,,
We recognize the importance of protecting water as a shared resource particularly in water,20,20,,,,
constrained areas Although as a payments technology company Visas business is not,0,26,diff,empty,,
