paragraph,predict_label,count,different,empty,diff rate,empty rate
We integrate human rights into our product design methodologies For example AIML technologies have the potential to make sense of large amounts of data more quickly and efficiently than humans can But they can also make mistakes that could harm human rights or erode customer trust In addition to Ciscos Responsible AI framework the Responsible AIML Committee also established in fiscal 2022 defines and directs governance of the implementation and use of AI across our operations and solutions With this structure in place we are now conducting assessments to help us identify risks and consult with product teams as they work to address them,10,10,,,,
Customers partners and stakeholders trust Cisco to build and deliver the technology that powers the Internet Core to this trust is Ciscos commitment to respect human rights throughout our global operations,10,10,,,,
Dev Stahlkopf Executive Vice President,7,26,diff,empty,,
One of Ciscos 12 Social Justice Actions is to embed a human rights perspective into the daily aspects of how we operate This includes incorporating human rights into our corporate governance policies and product development In addition our new Inclusive Language Policyand opensource inclusive language toolsare small steps in the right direction,10,10,,,,
Visit Ciscos ESG Reporting Hub for more information on our efforts related to human rights,10,10,,,,
Making Webex safe for everyone,9,26,diff,empty,,
Privacy is more than a compliance obligationits a fundamental human right Security privacy and trust are core to Ciscos business offerings,1,22,diff,,,
Cisco has a longstanding commitment to help protect the privacy of minors including in its role as an EdTech provider This foundation of trusted technology is why many academic institutions turned to Webex at the outset of the pandemicand why they continue to embrace the possibilities of remote education As children spend more time online we saw increased risks of negative outcomes like cyberbullying and harassment Our team updated the tools features to meet the unique needs of teachers and students,1,6,diff,,,
New features weve incorporated include,15,26,diff,empty,,
y Tiered recording permission meaning both the host of a,12,26,diff,empty,,
meeting and the meetings participants must give permission for a meeting to be recorded,12,26,diff,empty,,
y Default safety and privacy settings such as blurring users backgrounds and not allowing users under a certain age to upload a profile picture,22,6,diff,,,
y The ability for teachers to restrict classes just to students so no one else can drop in even if they were forwarded an invite,2,26,diff,empty,,
y Allowing teachers to retain control over who can share content,4,4,,,,
We are also incorporating accessibility features to help make Webex more usable for all We are conducting assessments for example to improve the Webex experience for students and teachers who are Deaf and hard of hearing or neurodivergent,8,6,diff,,,
The Webex for Education team has updated the tools features to meet the unique needs of teachers and students,2,26,diff,empty,,
Our work extends beyond our manufacturing suppliers into the minerals supply chain While Cisco does not directly procure minerals from mines or the smelters or refiners that process them the company collaborates with suppliers to conduct due diligence in accordance with its Responsible Minerals Policy In fiscal 2022 91 percent of the smelters and refiners reported by inscope suppliers for tantalum tin tungsten and gold 3TG were lowrisk 62 percent reported cobalt refiners were also lowrisk We also contributed to the RCS Global Better Mining program which monitors working conditions at artisanal and smallscale mines in and around the Democratic Republic of the Congo Cisco is a member of the European Partnership for Responsible Minerals EPRM and provides additional support to the EPRMfunded Sustainable Trade in Artisanal Gold program which benefits miners in Burkina Faso by improving and scaling responsible sourcing tools and practices,17,11,diff,,,
Similar to its approach on minerals Cisco employs a collaborative strategy with industry peers and stakeholders around our human rights work Through these cooperative efforts Cisco helps suppliers meet existing standards build supplier capacity to identify and address emerging issues and support overall engagement with rightsholders in Ciscos supply chain,17,10,diff,,,
Learn more about how our comprehensive programs identify and mitigate supply chain risks foster supplier engagement and catalyze greater impact in the ESG Reporting Hub,17,10,diff,,,
390000 supply chain workers covered by audits conducted during fiscal 2022,17,19,diff,,,
Making the world a better place with technology begins with how that technology is made We see the opportunity and responsibility in leveraging our global business operations and footprint to catalyze an Inclusive Future for All Cisco works closely with manufacturing partners who produce our finished products component suppliers and logistics partners around the world Cisco has a comprehensive engagement strategy with suppliers that includes,15,7,diff,,,
y Setting policies and standards,12,11,diff,,,
y Assessing suppliers conformance to those policies,17,26,diff,empty,,
y Implementing targeted initiatives for specific risks,18,26,diff,empty,,
y Engaging with industry peers and stakeholders to drive,17,26,diff,empty,,
Cisco was one of the original founders of the Responsible Business Alliance RBA and helped develop the first iteration of its Code of Conduct This Code covers labor health and safety environment ethics and management systems Cisco conducted RBA audits of 121 supplier sites covering an estimated 390000 workers in 17 countries during fiscal 2022 Any nonconformances that we identified are addressed in a corrective action plan for the supplier which Cisco monitors to closure,9,11,diff,,,
We work to mitigate and prevent human rights risks in our supply chain This includes facilitating remediation of workers who have paid recruitment fees which is considered a risk of bonded labor and is against Cisco policy In fiscal 2022 we oversaw the return of approximately US17 million to 2817 workers who had paid such fees We also work to build the capacity of suppliers to help prevent human rights risks In fiscal 2022 Cisco trained more than 90 supplier sites on the protection of pregnant women and nursing mothers from workrelated hazards We also trained more than 20 new supplier sites on how to implement the RBA Code of Conduct in their operations and instructed more than 60 existing suppliers on how to successfully cascade the RBA Code to their own suppliers,11,10,diff,,,
Supply chain engagement can also catalyze greater worker opportunity and wellbeing One example is our ongoing work to implement the TenSquared program in partnership with Social Accountability International This program empowers workers to engage with managers on identifying and tackling persistent workplace challenges over the course of 100 working days Participants in the fiscal 2022 cohort reduced workers noise exposure lessened the likelihood of exposure to hazardous chemicals and identified ways to work more safely on a daily basis,9,10,diff,,,
Cisco is committed to the highest standards of ethics and integrity in all of our business dealings,0,0,,,,
We consistently uphold strong values and strive to make the right choices in how we conduct business which helps us earn the trust of our customers governments and stakeholders around the world These values and our expectations of employees are captured in Ciscos Code of Business Conduct COBC The COBC is refreshed annually to keep pace with the dynamic compliance environment and work practices and reflects the speak up culture Cisco fosters where employees at all levels can share any concerns without fear of retaliation,0,0,,,,
If an employee identifies a concern or has a question that the COBC doesnt answer we encourage them to reach out to the Ethics Office their human resources representative a member of the Legal team or their manager Increasingly we are focused on extending our ethical culture to our partner network encouraging partners to use the Ethics Line to raise questions or report potential ethics violations Information about reporting concerns to our Ethics Office is available on the ESG Reporting Hub Ciscos compliance and ethics organization regularly reports all cases and allegations of ethical violations to the Audit Committee of the Board of Directors and to the Compliance Steering Committee comprised of Cisco Executive leaders In fiscal 2022 we saw an increase in inquiries made to the Ethics Office including a significant increase in questions submitted to the Ethics Line We believe this increase is an indication of trust in our ethical culture,0,12,diff,,,
Our impact Updating ethics training,0,6,diff,,,
We are constantly seeking new ways to connect with employees around Ciscos ethics policies and expectations In fiscal 2022 we enhanced our training on anticorruption and bribery covering related laws and their impacts how to respond when faced with challenges and how to report violations We continue to share scrubbed cases or reallife examples of violations that have taken place within the company with identifying details removed to help bring ethics concepts to life,0,6,diff,,,
Inquiries made to the Ethics Office,0,6,diff,,,
Fiscal 2022 inquiries by type,12,26,diff,empty,,
46 conflict of interest disclosures,12,7,diff,,,
Visit Ciscos ESG Reporting Hub for more information on ethics and integrity,0,0,,,,
y In South Africa we are expanding Cisco Experience Design GotoMarket Earn EDGE Centers EDGE Centers function as incubators for business knowledge speed up entry to market and ultimately create new jobs for the local economy They provide small and mediumsized businesses with stateoftheart Cisco communication and collaboration technology as well as training and enablement programs to support the growth of local businesses,3,8,diff,,,
y Despite strong privacy and cybercrime laws Italy is one of the worlds top targets of cyber attacks Cisco established a firstofitskind cybersecurity coinnovation center in Milan The center will promote research and innovation train the next generation of cybersecurity professionals and create a local innovation ecosystem,1,1,,,,
y In Switzerland the region of Jura is making egovernment services accessible to citizens particularly those who have never used eservices before or cant easily access them from home Cisco has partnered with local leaders to deploy two interactive kiosks in the town of Porrentruy to help ensure all citizens have access to the services they need,2,26,diff,empty,,
y Citizens in remote and rural regions in Mexico have,10,26,diff,empty,,
limited access to specialist medical consultants Cisco partnered with Mdica Sur a private healthcare group to pilot Doctor in a Box a mobile medical kit that can be deployed in isolated parts of the country By making digital patient services mobile we have expanded the medical coverage of one of Mexicos most advanced hospitals,2,9,diff,,,
Inclusion by design in Cisco products,15,7,diff,,,
As a collaboration platform Webex offers multiple ways for people to connect We continue to invest in and develop more inclusive features for this portfolio of products For example Webex Control Hub which provides realtime analytics for all Webex services uses a color palette that provides accessibility for colorblind users Highcontrast features in the Webex app and meeting platform make work easier for lowvision users Realtime closed captioning and translation into over 100 languages during meetings helps those with language or auditory barriers leading to greater participation and retention especially when Webex is used for remote learning,8,8,,,,
Visit Ciscos ESG Reporting Hub for more information on digital inclusion,8,7,diff,,,
The Internet is a critical lifeline to jobs education and socialization for many people Yet today about half of the worlds population remains unconnected,10,26,diff,empty,,
Powering an Inclusive Future for All means addressing the barriers that keep people from accessing the Internet including cost skills gaps and lack of networking infrastructure But access is just the beginning Once people are connected to the Internet we want to create an experience that helps meet their needs We are making improvements across our product portfolio to help ensure more people are not only connected but also have trust in digital solutions with product features that set them up for success,15,20,diff,,,
Our impact Unlocking the value of digitization,3,10,diff,,,
Since 2015 Cisco has collaborated with government leaders industry and academia to support the delivery of national digital agendas through the Country Digital Acceleration CDA program Over the last two years the pandemic has accelerated the adoption of digital technologies however it has also highlighted the stark digital divide that exists across society and within different socioeconomic groups Through CDA we are supporting countries to embrace digital and deliver connected and inclusive societies To date CDA has over 1100 active or completed projects in 44 countries,10,26,diff,empty,,
Today broadband infrastructure has been installed across most of the United States But even in places where broadband exists there are regions where large portions of the population experience the digital divide These broadband deserts are home to 82 of the countrys historically Black colleges and universities HBCUs,1,20,diff,,,
Lack of connectivity has implications for peoples ability to seek education and employment access healthcare and connect with others To address this disparityand as part of our Social Justice Action 8 Commit to HCBUs Cisco is installing broadband service on the campus of Claflin University in Orangeburg South Carolina The installations location makes for an outsize benefit Not only is South Carolina one of the states with the highest number of households without broadband access Claflin is located right next to South Carolina State University another HBCU The new equipment will provide connectivity to both universities and will extend nearly two miles into the surrounding community,2,10,diff,,,
Once complete this pilot may serve as a model for other HBCUs that do not have access to government funding Cisco is fully,12,26,diff,empty,,
funding the Claflin installation and the Student Freedom Initiative is providing support to extend this work to other colleges and,11,26,diff,empty,,
universities This work is just one aspect of Ciscos efforts to support HBCUs and the AAB community as a whole Learn,12,10,diff,,,
HBCUs have been not only a source of education but also a pillar of their communities Providing connectivity is a way that they can continue to play this role,2,26,diff,empty,,
Scott McGregor Lead Cisco Social Justice Action 8,10,10,,,,
Act boldly and deliberately to accelerate fairness inclusion and equitable access to opportunity,8,0,diff,,,
For Cisco fulfilling our purpose begins with our employees who make all that we do possible and are living examples of the change we hope to achieve As the world evolves so does our workplace as we embrace hybrid work and the potential it holds for increasing inclusion and wellbeing Our purpose extends to communities everywhere where we strive to use our resources to build resilient communitiesones where needs for food shelter and education are met where people are financially independent and where entrepreneurs are empowered to launch new businesses,10,8,diff,,,
Inclusion isnt just something we doits part of who we are Fulfilling our purpose to Power an Inclusive Future for All means reimagining how we come together and how we respect each others identities and the roles we play inside and outside of work,8,7,diff,,,
It means tearing down barriers to equity collaboration and connectionboth in the many places we work and in the wider world In fiscal 2022 we continued to apply technology and data to solve our most critical challenges Were accelerating how we attract develop and promote diverse talent taking bold action on social justice supporting our,10,8,diff,,,
global employee resource groups known as Cisco Global Inclusive Communities and expanding our impact across our ecosystem of partners suppliers and customers,8,8,,,,
Our impact Accelerating fullspectrum diversity,8,10,diff,,,
Within Cisco weve accelerated the diversity of our global workforce each year for the past eight years creating the most diverse Cisco ever across gender race and ethnicity All members of our Executive Leadership Team ELT have developed targeted Action Plans for how they will accelerate fullspectrum diversity and sustain high levels of community engagement,8,8,,,,
In fiscal 2022 we continued to make significant progress with hiring of AAB Latinx and women employees a key strength Through Social Justice Action 2 Increase Representation we have created a powerful alliance with the OneTen Initiative which is committed to upskilling hiring and promoting 1 million AAB Americans over the next 10 years Through this initiative we have hired 75 AAB individuals as project managers engineers technicians and more Our hiring rate is almost double the percentage of available talent within the marketplacea clear indicator of the momentum we are gaining,8,8,,,,
Weve also continued to expand the ways we support career advancement both within and beyond our company Five years ago we launched The Multiplier Effect TME a program leveraging the power of sponsorship to change the equation for diversity Leaders pledge to sponsor at least one extraordinary person different from themselves for career advancement and to challenge their peers to do the same To date 2446 sponsors and 3761 sponsees have participated The benefits of the program go both ways as data indicates that TME sponsors and sponsees alike are more likely to be promoted than others at Cisco Our Social Justice Action 6 Connect Leaders and Employees was created to drive engagement and accelerate the impact of TME We also set enterprisewide goals for our ELT senior vice presidents vice presidents and leaders to achieve Over the last three years 100 percent of Cisco vice presidents have taken the pledge,8,10,diff,,,
Visit Ciscos ESG Reporting Hub for more information on inclusion and collaboration including our workforce diversity statistics,8,8,,,,
Bold beliefs lead to bold action,4,26,diff,empty,,
For years Cisco has taken considerable steps to fight injustice and inequity around the world In 2020 we came together to make our commitment to social justice integral to our companys purpose by creating our Social Justice Beliefs and Actions the beginning of a fiveyear US300 million commitment to address our biggest challenges and drive lasting generational change Weve made significant progress in our Social Justice Actions through fiscal 2022 including,10,10,,,,
y Achieved a 60 percent increase in AAB employees in,11,26,diff,empty,,
entry level through manager roles a 94 percent increase in AAB directors and a 160 percent increase in AAB vice presidents and above since fiscal 2020,7,26,diff,empty,,
y Invested into BIPOC and femaleled startups and venture funds through Cisco Investments Aspire Fund including investments in Corellium WorkBench LATTITUDE Ventures and Acrew,18,26,diff,empty,,
y Expanded our pay fairness program to include analysis on promotion and stock participation in addition to the analysis we run annually on base pay bonus and stock grant value,11,4,diff,,,
y Distributed millions of dollars donated by Cisco and employees to nonprofits and social justice initiatives,10,10,,,,
6 Connect Leaders and Employees,8,26,diff,empty,,
11 Invest in Black Innovators,3,26,diff,empty,,
y Received workforce diversity reports from 90 percent,8,11,diff,,,
12 Human Rights in Technology Solutions,10,10,,,,
of our targeted fiscal 2022 preferred suppliers,17,26,diff,empty,,
92 of Cisco employees completed our Building Skills for Conscious Culture training in fiscal 2022,8,8,,,,
Making bold moves for HBCUs,3,26,diff,empty,,
One of the most powerful examples of Ciscos focus on bold action and generational impact is our US150 million commitment to preserve the legacy and sustainability of Historically Black Colleges and Universities HBCUs through Social Justice Action 8 Our commitment makes Cisco the largest corporate donor in HBCU history,10,10,,,,
Of Ciscos total commitment through 2025 US50 million is dedicated to fund STEM education as the first corporate donor to the Student Freedom Initiatives Access to Education endowment An additional US100 million is focused on driving technology modernization at fouryear HBCUs Learn how this commitment is coming to life and bridging the digital divide In collaboration with key partners and suppliers weve recently completed the modernization initiatives for an initial group of eight HBCUs By building a bridge to technology excellence were not only supporting compliance but also helping these remarkable institutions meet cybersecurity compliance standards while preserving their legacies In addition to technology modernization we are supporting HBCUs by,0,1,diff,,,
y Offering Cisco Networking Academy at approximately,1,26,diff,empty,,
50 HBCUs with plans to introduce it at all 107 institutions,12,26,diff,empty,,
y Joining the HBCU Partnership Challenge a commitment to create strategic partnerships with HBCUs and hire HBCU graduates,8,10,diff,,,
y Convening a Cisco HBCU Advisory Board to share best practices,12,4,diff,,,
Our intention is to make a lasting impact for HBCUs and their students for generations to come We need to act now to help ensure that we are all doing our part to empower this community Maria Martinez Cisco Executive Vice President and,2,10,diff,,,
Expanding impact across our ecosystem,23,10,diff,,,
Getting closer to different perspectives experiences and identities has become the common thread that weaves together the way we innovate expand and accelerate inclusion For example our Proximity Initiative challenges leaders and teams to share stories engage in courageous conversations and work together to weave inclusive behaviors into every part of the business Proximity Meetingsoneonone dialogues between leaders and employees from across the full spectrum of diversityare central to the initiative In fiscal 2022 we expanded a coaching program designed to build on the insights of the dialogues deepen understanding and drive inclusive leadership Over 300 leaders at the vice president level and above have participated in the program since its inception in fiscal 2019,8,8,,,,
Creating a more seamless connection with Cisco Global Inclusive Communities has also been a critical success factor in creating proximity In fiscal 2022 they drove participation for more than 700 Proximity Meetings Ciscos Global Inclusive Communities also play a critical role in driving social justice In fiscal 2022 they transformed our annual Social Justice Week into a yearround Social Justice Movement Communities lead monthly events featuring guest speakers panel discussions and personal testimonials designed to drive awareness and create a sense of belonging,10,10,,,,
27 Cisco Global Inclusive Communities 300 chapters 70 countries,10,26,diff,empty,,
Expanding diversity equity and inclusion across our ecosystem of partners and suppliers is part of Powering an Inclusive Future for All We requested our preferred suppliers that provide over 50 contingent workers to Cisco to track and then aggregately report diversity In return we are sharing our innovations and successful solutions aimed at accelerating diversity In fiscal 2022 we began discussing how we could share our highly effective Building Skills for a Conscious Culture training with key suppliers Cisco continues to invest in our Supplier Diversity Executive Sponsorship Program which pairs diverse suppliers with Cisco executives for regular coaching and feedback and curriculum sessions where suppliers learn more about Ciscos supplier environment and priorities To date 56 executives from the United States United Kingdom and India have completed this program,8,8,,,,
Employees of our nonmanufacturing suppliers also known as contingent workers make up our extended workforce We track not only diversity in ownership of our supplier community but also the diversity of preferred suppliers employees that directly support Cisco In fiscal 2022 53 preferred suppliers shared diversity metrics From this data we learned that the overall representation of women minorities and veterans has increased by 3 percent from previous year,8,10,diff,,,
Ciscos purpose gives meaning to the work our people do And intentional investments in career development make our workplace one where people stay and grow,8,8,,,,
The past three years have seen massive changes in how where and when we work and weve undertaken focused efforts to adapt our tools and processes to support a variety of workstyles This includes providing people with the collaboration tools they need to do their jobs effectively teaching leaders how to engage in hybrid work and reimagining our offices as safe secure places to collaborate Listening to employees remains an important part of every decision we make Outreach in the form of our quarterly Real Deal surveys gives people the opportunity to share whats working for themand whats not so that we can make improvements that keep everyone engaged,8,4,diff,,,
Cisco is intentional about investing in both career and personal development We know thatwhen our peopleplay to their strengths and show up as their whole best selves we can deliver exceptional results and drive our Purpose forward,8,4,diff,,,
Kelly Jones Chief People Officer,3,26,diff,empty,,
Visit Ciscos ESG Reporting Hub for more information on employee experience,8,8,,,,
Our impact Scaling up My Onboarding Journey,3,10,diff,,,
Any employees first months at Cisco set the tone for the rest of their time here In fiscal 2022 we launched My Onboarding Journey MOJ a new program for all fulltime hires The program includes connection points during an employees first week and after 30 60 and 90 days where they get connections to benefits and resources introductions to Cisco Global Inclusive Communities and ways to build their skills and give back to communities Recently we enhanced the program by offering more intimate breakout sessions translating content into local languages and organizing events for MOJ alumni Because the program was created during the pandemic we are now working on adding inperson components through which new hires can further make connections and experience Ciscos crossfunctional collaboration culture,10,8,diff,,,
11187 new hires participated in My Onboarding Journey during fiscal 2022,8,26,diff,empty,,
Through employee feedback weve learned that there is a strong appetite for virtual resources that people can use to grow their careersand that people need dedicated time to focus on learning and development Based on these insights in fiscal 2022 we launched Cisco Illuminate an ongoing program of quarterly learning experiences connecting employees with the relevant people information and skills to move forward with confidence Each quarter we focus on a different topic Your Learning Your Leadership Your Career Your Team Illuminate Your Leadership for example brought together internal and external speakers who shared examples best practices and simple actions leaders can take to engage their teams In addition to Illuminate which is intended to act as a momentum builder for learning and development we continue to offer a range of leadership and professional development programs Learn more in our ESG Reporting Hub,8,8,,,,
Cisco supports employees in cultivating a safe and healthy work environment As we embrace a hybrid work future this means helping them take good care of themselves and others no matter where they are,9,26,diff,empty,,
Our emphasis on health and wellbeing is an embodiment of our Conscious Culture The benefits and wellbeing programs we offer are designed to help employees through lifes routine ups and downs as well as extraordinary events like the COVID19 pandemic and societal crises that may impact physical or mental wellbeing,9,9,,,,
Increasingly fostering worklife balance means being flexible with where and how our people work The hybrid work model has allowed Cisco to think deeply about our preferred work styles team dynamics and individual wellbeing to create an inclusive positive environment for all including the approximately 60 percent of Cisco employees who selfidentify as caregivers Quarterly employee surveys indicate that this flexibility makes a difference,8,3,diff,,,
Our impact A hybrid approach to wellbeing offerings,9,10,diff,,,
As the pandemic has progressed we have taken a thoughtful approach to the services we continued to offer in person and the ones that transitioned to a virtual format As we learn to live with COVID19 we are embracing a hybrid approach that allows people to engage in the ways that suit them For example Ciscos LifeConnections Health Centers remained open offering primary medical care physical therapy acupuncture chiropractic vision care dental care in San Jose California and behavioral health Employees and contractors also had access to care via telehealth We kept our Childrens Centers in San Jose and Bedfont Lakes United Kingdom open under strict safety measures and welcomed kids back for summer camps in 2022 Also this year we were pleased to reopen our Global Fitness Centers where employees can come together for group exercise nutrition education classes and more Technology teams in San Jose Research Triangle Park North Carolina and Bangalore India have installed telepresence and Webex capabilities to fitness studios making for a true hybrid experience,2,9,diff,,,
Visit Ciscos ESG Reporting Hub for more information on health and wellbeing,9,6,diff,,,
Ciscos benefits strategy is to support employees with inclusive adaptable and meaningful offerings and experiences that help them realize the best version of themselves This means we dont take a onesizefitsall approach We seek to offer equitable coverage around the globe and design experiences that accelerate equity and fairness These include,8,6,diff,,,
Paid time off for grandparents,11,26,diff,empty,,
Therapists from several diverse backgrounds,8,26,diff,empty,,
Employees take time away to welcome a new child based on the caregiving role theyll play not gender or birth role,2,11,diff,,,
Up to three days away because we know how important it is to celebrate this milestone,2,26,diff,empty,,
Paid time off to deal with family emergencieswith family broadly defined as anyone who depends on you,5,26,diff,empty,,
Select a therapist with a shared identity such as gender ethnicity or religious affiliation,8,26,diff,empty,,
Specialized support around gender identity,8,26,diff,empty,,
Transgender intersex and nonbinary employees can get dedicated physician advocates with expertise in navigating the healthcare system with their needs in mind,8,9,diff,,,
Cisco covers necessary travel expenses for USbased employees who must travel for healthcare treatments including genderaffirming care and abortion services,2,9,diff,,,
Learn more about benefits available to Cisco employees in our ESG Reporting Hub,8,11,diff,,,
RethinkCare available to all employees provides parents and other caregivers with guidance and resources to help children navigate social emotional developmental or behavioral challenges Wellthy available in several countries offers dedicated care coordinators who lend extra support,2,10,diff,,,
Eight Cisco Global Inclusive Communities support health and wellbeing allowing employees to turn to their peers for support on a range of issues,9,6,diff,,,
Encouraging Cisco employees to contribute to their local and global communities is one way we bring our purpose to life,10,26,diff,empty,,
In fiscal 2022 for the third year in a row we maintained over 80 percent employee participation in community impact We measure impact by employees actions including advocating for causes they care about environmental sustainability actions hybrid volunteering virtual and inperson donating digital giveback experiences survey sharing and participating in programs that positively impact people society and the planet The fact that we have engaged four out of every five Cisco employees representing 95 countries for the past three years even throughout a global pandemicis proof of a purposedriven culture where small acts of kindness can add up to incredible impact,10,10,,,,
Principles of behavioral science and economics and dataforward insights drive our strategy and allow all employees to contribute no matter where they are For example we use nudges like giving all new hires a credit to donate to a nonprofit of their choice and integrating easy giveback actions into digital spaces meetings and business events Now we are leveraging the power of,12,26,diff,empty,,
Leading in community impact Since fiscal 2020 weve achieved,10,10,,,,
US100 million raised through employee donations and Cisco Foundation matching gifts,12,8,diff,,,
6800 global nonprofits and US schools served,2,26,diff,empty,,
Visit Ciscos ESG Reporting Hub for more information on employee community impact,10,10,,,,
Webex to increase engagement and help create positive habits By communicating with a chat bot employees can make donations and pledges directly in chat With a digital widget anyone can more easily track Ciscos and their teams participation anytime anywhere,12,7,diff,,,
Community impact continues to be an integral part of Ciscos Conscious Culture Our ELT integrates community impact into their business operations reinforcing their commitment to supporting communities in need and setting the expectation that community impact is a business imperative In addition many of our Global Inclusive Communities have their own impact goals and participate in giving As weve transformed our approach to giving back over the years we are uniquely positioned to share strategies and outcomes with others through forums like the Boston College Center for Corporate Citizenship This allows us to accelerate and multiply impact for good,10,10,,,,
80 employee community impact participation every year including advocacy volunteering donations survey sharing and more,10,10,,,,
13 million volunteer hours recorded,9,26,diff,empty,,
Our impact Engaging employees in supporting equal rights for all,8,10,diff,,,
As part of Social Justice Action 1 Influence Ecosystem which seeks justice and equal rights for AAB people by supporting nonprofits and policy change community impact partnered with Ciscos Connected Black Professionals CBP Inclusive Community to create the Power to Empower Campaign The campaign encouraged CBP members and other employees to nominate racial equality and social justice nonprofit organizations that were meaningful to them Through this campaign over 100 new nonprofits were added to our matching gifts portal so our employees could have their volunteer time and donations matched by Cisco,8,10,diff,,,
Additionally Ciscos Black Equity Grant program BEG awards US500000 in cash grants each fiscal year to Blackserving andor Blackled nonprofit organizations who support social justice and racial equity Through the BEG program community impact partnered with CBP to identify organizations and distribute US75000 in cash grants to five organizations they were passionate about,8,10,diff,,,
A journey for a cause,10,26,diff,empty,,
The Camino de Santiago extends for more than 500 miles across northern Spain attracting tens of thousands of hikers each year In 2022 425 Cisco employees friends and families from 21 countries came together to train prepare and hike the trailwhile raising funds for global charities battling cancer Many employees made use of Time2Give the 10 days of time off each employee receives,9,8,diff,,,
to volunteer to take part In total employees raised more than 100000 for cancer charities in nine European countries The experience was an opportunity for colleagues to connect after an extended time apart as well as to make a positive impact on people and the environment throughout the journey Watch a video of the event,10,10,,,,
Cisco encourages employees to contribute to environmental sustainability We have numerous programs and platforms through which people can access resources get inspiration and share ideas learn more in the ESG Reporting Hub In fiscal 2022 we launched Sustainability Central an internal site that provides information on Ciscos commitment to sustainability resources for sales teams and sustainability news and highlights from across the business We also began a new Sustainability Ambassadors program to train employees to represent Ciscos global sustainability strategy and portfolio internally and to customers partners and other external stakeholders Over 60 employees became Cisco Sustainability ambassadors during the initial launch of the program,10,0,diff,,,
Employees continue to participate in 24 Green Team Networks Global Inclusive Communities focused on driving sustainability impacts and join in our annual Earth Day celebration Earth Aware that culminates in SustainX each year And for the first time since the pandemic began we were able to host an inperson Recycle IT Day for the 25th anniversary of this event during which employees brought in used electronics for recycling During the event we collected 128 metric tonne of equipment from 100 sites around the globe,15,19,diff,,,
To grow awareness and inspire employees to contribute to Ciscos circular economy transformation we publish a quarterly circular economy newsletter which is now a sustainability newsletter manage a circular economy Webex space and have embedded trainings across key groups at Cisco In fiscal 2022 our newsletter readership grew by 20 percent and over 5500 employees in the design community were trained on incorporating Circular Design Principles into their roles,3,10,diff,,,
Applying technical skills for good,8,26,diff,empty,,
Beyond the actions they take and the donations they contribute many Cisco employees have specific skills that are valuable to our nonprofit partners We are creating more targeted Tech4Good opportunities for those employees to apply their skills to make a positive impact For example Cisco engineers are lending their expertise to LifeMoves Destination Home Covenant House Alaska and Westhab four organizations serving homeless communities in the United States Their contributions are increasing access to connectivity for these nonprofits as well as for the homeless and formerly homeless individuals they servean essential stepping stone for people seeking housing and work,9,10,diff,,,
Systems engineers visit shelter sites or meet with staff virtually then design Cisco Meraki networks to suit them LifeMoves for example has sites that range from shortterm shelters in parking lots to brickandmortar buildings which have different communications needs After determining the sites requirements and advising on the bill of materials Cisco donates Meraki networking equipment,5,26,diff,empty,,
Paul Simpson is the Chief Financial Officer of LifeMoves one of the beneficiaries of Ciscos work Homelessness is a global issue he says And while technology alone is not the solution there is much that the tech community can do to remove barriers to finding solutions,9,10,diff,,,
Its a great opportunity We have a chance to make a difference not just for corporations but also in the lives of people who are helping people The impact that we make now is an impact that you can see on the street every day Tim Curry Cisco Program Manager,10,10,,,,
Cisco has long focused on helping vulnerable populations meet their critical needs and build resilience against crises like conflict and natural disasters,10,7,diff,,,
As a technology company we are uniquely positioned to assist When a natural disaster or humanitarian crisis occurs connectivity is a critical form of aidjust like food water shelter and medical care Being connected allows responding agencies to coordinate their work and enables people to contact their loved ones and access critical information and services,5,20,diff,,,
The Cisco Crisis Response CCR team leverages our people technology and financial resources to support nonprofit and emergency response partners that are working tirelessly on disaster preparedness and response in addition to facilitating longterm recovery and building community resilience The 11person team is comprised of technical engineers operations and logistics coordinators and grant portfolio managers along with an extended team of over 400 Cisco employees who volunteer their time and expertise Over the past year we deepened many of our strategic partnerships and grew our team to reach more people in more places,5,5,,,,
Our impact Addressing the homeless crisis,5,10,diff,,,
Cisco is in the final year of our current fiveyear US50 million partnership with nonprofit Destination Home to address homelessness in Santa Clara County California through housing prevention programs and connectivity Through this partnership which began in 2018 we have learned that despite common stereotypes only 38 percent of the homeless population experiences severe mental illness or chronic substance abuse Instead many people who are homeless are simply unable to afford a home We are tackling homelessness from this angle providing private capital which combined with public funding allows developers to acquire land and build new affordable housing units faster Knowing that Internet access helps people more fully participate in their communities and access critical services installing WiFi connectivity in new housing developments is also an important part of our work,9,9,,,,
As a result of Ciscos support Destination Home has,1,26,diff,empty,,
Funded 30 affordable housing developments that will create 2600 new homes,2,26,diff,empty,,
Prevented 12300 individuals from becoming homeless,9,26,diff,empty,,
lls M a r z E,12,26,diff,empty,,
There are more than 27 million refugees in the world today When people are displaced from their homes they often also lose access to the ways they would typically get information including connecting to critical resources and communicating with loved ones far away In todays highly connected world connectivity is a lifeline CCR responded to evolving crises across the world in fiscal 2022 establishing secure Internet connectivity at shelters and community centers on the USMexico border at sites supporting Venezuelan migrants in Colombia at US military bases housing Afghan refugees and in refugee accommodation centers supporting Ukrainian refugees in Moldova Poland Slovakia Hungary and Romania Since 2015 CCR has worked with nonprofit and UN partners to provide free secure connectivity for refugees in 15 countries and four continents around the world,5,10,diff,,,
