paragraph,predict_label,count,different,empty,diff rate,empty rate
Global donation of over 100000 to CARE Ukrainian Humanitarian Response Fund among additional global donations to support global community health and stability,5,9,diff,,,
A diverse equitable and inclusive workforce is,8,11,diff,,,
Honored by VETS Indexes as Recognized Employer,17,26,diff,empty,,
fundamental to ITTs success and growth Our,3,4,diff,,,
ITTs commitment to diversity equity and inclusion,8,7,diff,,,
ITTers varied perspectives and experiences inspire,8,26,diff,empty,,
starts at the top Our CEO senior executives and,7,26,diff,empty,,
the creativity and innovation required to solve our,15,3,diff,,,
Board of Directors are accountable for strategies,7,7,,,,
customers and some of the worlds most complex,15,26,diff,empty,,
to drive change Our broader leadership teams in,3,8,diff,,,
challenges By embracing our differences we create,10,26,diff,empty,,
partnership with our ITTers are responsible for,12,10,diff,,,
a culture of belonging that encourages ITTers to be,8,8,,,,
operationalizing our plans Our work to evolve our DEI,3,26,diff,empty,,
upstanders rather than bystanders and to drive positive,4,26,diff,empty,,
initiatives centers around three strategic pillars,10,26,diff,empty,,
Launched three new employee resource groupsITT Womens Interest Network IWIN,8,8,,,,
Building Our Leaders and Doers BOLD Empowering People of Color and ITT Veterans Resource Group VRG,8,26,diff,empty,,
Redesigned and progressed the delivery of inclusiveness training across multiple sites and geographies,8,8,,,,
Joined the National Action Council for Minorities in Engineering Board of Directors,8,7,diff,,,
change within our company and the communities in,10,26,diff,empty,,
which we operate While we are proud of our progress,10,26,diff,empty,,
so far we recognize that there is more to be done and,12,26,diff,empty,,
we are committed to continuing our journey to building,10,26,diff,empty,,
Philanthropy investing in communities with a focus on those unrepresented and underserved,2,26,diff,empty,,
People building diverse global teams and an equitable and inclusive culture,8,8,,,,
Signed the CEO Action Pledge for Diversity Inclusion,8,7,diff,,,
Overall Workforce Overall workforce by Gender by gender,8,11,diff,,,
US Workforce US Workforce by Race by Race,8,11,diff,,,
As of December 31 2021,22,26,diff,empty,,
13 Other 731 731 White White,8,26,diff,empty,,
Established and communicated a robust set of DEI goals,12,26,diff,empty,,
Built new partnership with the National Action Council for Minorities in Engineering NACME,8,10,diff,,,
Significantly expanded our strategy for outreach and community impact supported by,10,10,,,,
Relaunched our Employee First Funda hardship relief fund for ITT employees,9,8,diff,,,
with a donation matching element,12,26,diff,empty,,
Initiated a comprehensive global DEI assessment and developed our initial fiveyear strategy and action plan,12,10,diff,,,
First publication of ITT diversity data in 2019 Sustainability Report,8,6,diff,,,
Implemented ITTs multiyear diverse supply chain purchasing strategy,17,26,diff,empty,,
Launched ITTs She Solves It program honoring Women in Engineering,11,26,diff,empty,,
67 67 Asian Asian 127 Hispanic or Latino,8,26,diff,empty,,
127 127 Hispanic or Hispanic or Latino Latino 56 56 56 Black or African Black or African Black or African American American American,8,26,diff,empty,,
2026 Diversity Equity and Inclusion Goals,8,7,diff,,,
ITT aspires to be recognized as an industry leader for diversity equity and inclusion through the,8,7,diff,,,
empowerment and advancement of top talent and underrepresented groups everywhere we operate,8,8,,,,
We have taken actions and made progress towards our goal of creating an equitable and inclusive,10,26,diff,empty,,
workforce These actions include establishing a set of 2026 goals aligned with our People Philanthropy,10,11,diff,,,
and Purchasing pillars Through a datadriven approach we are building programs to track and measure,12,26,diff,empty,,
our progress globally As we progress we will continue to be transparent in sharing our journey including,12,26,diff,empty,,
the challenges and successes along the way,10,26,diff,empty,,
In 2021 we launched several phases of a global inclusiveness training for our people managers Through,8,8,,,,
the training our leaders explored how biases impact business decisions perceptions and interactions,0,8,diff,,,
within teams We intend to complete the training for our leadership in 2023 and subsequently deploy it to,8,8,,,,
all employees Additionally all employees must participate in antiharassment training regularly which,11,8,diff,,,
reinforces our cultural expectations associated with inclusion,8,7,diff,,,
Triple our philanthropic efforts to empower and serve underrepresented populations,2,26,diff,empty,,
Economic partnerships with diverse suppliers US,17,26,diff,empty,,
Women in leadership roles globally Director and Above,8,7,diff,,,
Black and Hispanic talent in US based leadership roles Director and Above,8,8,,,,
People of color talent in US based leadership roles Director and Above,8,8,,,,
Bringing Our Collective Voices Together,10,11,diff,,,
Our employee resource groups ERGs help foster an inclusive culture of belonging for women people of color and veterans Each ERG plays a crucial role in ensuring fair and equitable opportunities and promoting purpose and accountability throughout the company and we plan to expand these communities over the next few years,8,8,,,,
Our BOLDEmpowering People of Color ITT Womens Interest Network and Veterans ERGs align with ITTs longterm vision for inclusion ITT ERGs center around four strategic pillarsTalent Community Business and Workplaceand receive support from an ITT Leadership Team executive sponsor,8,8,,,,
Our ERGs lead Days of Understanding through engaging panel discussions to help educate members and allies on important societal topics By recognizing holiday observances and engaging in mentoring programs our ERGs partner with internal stakeholders to provide insights on recruitment and retention to help drive change within the organization,8,8,,,,
Our Employee Resource Groups Support Four Strategic Areas Talent Community Business Workplace,8,8,,,,
As a global company ITT continually seeks new opportunities,3,26,diff,empty,,
such as Beyond Borders a vocational training course for Afghan,8,8,,,,
to further develop and strengthen our external partnerships to,3,26,diff,empty,,
refugees led by our team in Barge Italy We are continuing to build,12,26,diff,empty,,
empower women underrepresented groups and the communities,10,26,diff,empty,,
on the success of our Give Me Five initiative and global She Solves It,2,26,diff,empty,,
In partnership with TENT a global nonprofit organization with a network of over 250 major companies committed to integrating refugees into their host communities we launched our ITT Mentorship programs in Barge Italy and OudBeijerland Netherlands ITTers volunteer as mentors to support more than 50 refugee women with their professional development career goals and integration into the workforce,8,4,diff,,,
campaign which highlight women engineers contributions,11,26,diff,empty,,
In the US we expanded our partnership with the National Action,10,10,,,,
Council for Minorities in Engineering NACME in 2021 by joining,8,26,diff,empty,,
its Board of Directors and doubling the internship and scholarship,8,7,diff,,,
opportunities for students through our Bridge internship program,8,26,diff,empty,,
In addition our Womens Interest Network continues to partner,4,26,diff,empty,,
with the US National Womens Hall of Fame and the Women in,8,26,diff,empty,,
Manufacturing organization through panel discussions heritage,15,15,,,,
Lastly in 2019 we implemented our diverse purchasing strategy with a multiyear plan to expand our supplier diversity strategy to,8,6,diff,,,
promote inclusion and create meaningful diversified economic,8,7,diff,,,
opportunities and partnerships As part of this strategys first,3,26,diff,empty,,
phase we completed a full assessment and identified actions to,12,10,diff,,,
optimize our diverse supplier base,17,26,diff,empty,,
Our She Solves It campaign celebrates women in engineering and,11,26,diff,empty,,
Since accelerating these efforts in 2020 we are on track to more,12,26,diff,empty,,
than double our philanthropic donations In 2021 we launched our,12,26,diff,empty,,
Service Leadership Day pilot an initiative that offers employees,8,6,diff,,,
paid time off to support their local communities through volunteer,10,26,diff,empty,,
By 2026 our goal is tohave a minimum of 5 of our US spend as,12,26,diff,empty,,
work In addition we have expanded our partnership with Habitat,23,23,,,,
certified diverse spend to enable our supplier diversity program to,8,6,diff,,,
for Humanity International by increasing global donations by 100000 and committing up to 1200 employee volunteer hours,11,8,diff,,,
be a natural extension of how ITT conducts business positively impacting local economies and ITT communitiesWe are on,10,26,diff,empty,,
to help battle homelessness and the affordable housing crisis,2,26,diff,empty,,
track tomeet our target through an ongoing expansion program,3,4,diff,,,
Globally we have also seen success in our inclusion and,8,7,diff,,,
philanthropic efforts in many countries through initiatives,12,26,diff,empty,,
implemented across our US business units,3,26,diff,empty,,
Our leaders play an essential role in creating an engaging productive environment and navigating our business through complex global challenges We work to support leaders who are well prepared to manage through uncertainty and effectively lead ITT into the future From formal assessments training and coaching to experiential development our goal is to ensure we invest in and develop an agile resilient inclusive and accountable leadership team,3,8,diff,,,
Over the past two years we have expanded enrollment in ITTs leadership programs through our UP Academy established as a partnership with the European Center for Executive Development CEDEP Leader participation in UP Academy has grown by more than 40 over the past two years and we have seen similar growth with other developmental program opportunities such as external coaching and workshops led by key learning institutions We also review leadership development and succession plans regularly and actively coach and support to ensure development progress,8,8,,,,
European Centre for Executive Development CEDEP,12,4,diff,,,
ITT has invested in UP Academy for emerging leaders with programs including our Masters in Business Excellence MBE We developed MBE in partnership with the European Centre for Executive Development CEDEP the MBE is colocated on the INSEAD campus in Fontainebleau France Participants in this program engage in crossfunctional business teams and work together on an assigned business challenge that they ultimately present to ITTs leadership team Past projects include sourcing solutions and other improvements that ITT has adopted worldwide,3,8,diff,,,
Career Growth and Learning Providing meaningful equitable career development pathways and support helps ITTers realize their career aspirations Our development philosophy is built around a knowdo framework which includes both formal training and experiential learning Tailored learning programs coaching and mentoring elevate both technical and other skills the know while challenging wellplanned work experiences and global assignments prepare ITTers for current and future roles the do,8,4,diff,,,
Successful employee development is also supported by thoughtful plans built in partnership between employees and their managers Our development planning tools and processes ensure targeted concrete action planning and we promote continuous feedback and regular checkins,8,8,,,,
In 2021 despite continued travel restrictions and limitations due to COVID19 ITTers completed a number of virtual and inperson trainings and certifications on topics ranging from technical to professional development We also completed the selection process to upgrade our learning management system which when fully implemented in 2022 will allow us to drive much broader learning opportunities across a complete range of developmental technical functional safety operational and ESGrelated disciplines,8,11,diff,,,
Attracting Developing and Engaging Our People,10,26,diff,empty,,
Attraction and Recruitment Bringing new people with fresh ideas and skills into our company is vital to our future and all of our teams are actively recruiting key talent across the globe We recruit experienced hires to fill critical skills and seek a broad range of expertise We have increased investments in internships across engineering finance and other disciplines to attract the best earlycareer talent Given the growing demand for talent across all industries 2021 was an especially important year for us to broaden our outreach and work on creating an engaging candidate experience,8,8,,,,
Our commitment to broader candidate engagement includes outreach to military personnel and veterans and participation in Service Academy Career SAC recruiting conferences which we expanded in 2021 ITT is a proud recipient of the 2022 VETS Indexes Employer Awards recognizing our overall commitment to hiring developing and supporting veterans and people in the military community,8,10,diff,,,
In 2021 we also invested heavily to enhance our candidate experience including deploying new technology globally to make our application process easier and more efficient The new technology streamlines our endtoend processes and ensures faster more candidatefriendly engagements,12,26,diff,empty,,
Performance Management At ITT we value meritocracy It is one of our cultural principles and our performance management approach sets a high bar on objectivity credibility and transparency We promote broad continuous stakeholder feedback realtime recognition and performance evaluations that hold our workforce and leaders accountable for behaviors that reflect our higher performance culture principles In addition to quarterly enterprise talent reviews we lead a yearend enterprise performance review in which ITTs full leadership team participates This review serves as a checkin on performance evaluations to ensure we are holding ourselves,0,8,diff,,,
accountable for completing inclusive fair fact based and just assessments of our people and that we are aligned on how our higher performance culture performs across our teams businesses and regions,8,8,,,,
Engagement and Recognition Employee engagement is critical to performance retention and longterm business success We value the perspectives of our employees and conduct leader roundtables and individual stay interviews We have shifted intentionally to driving local employee surveys throughout the year to better target and understand site and individual dimensions of engagement across our workforce Quarterly town halls include opportunities to address employee feedback on a range of topics,8,8,,,,
In 2021 we revised our employee exit survey and began taking a more granular look at our attrition data by site and demographics We continue to use this information to supplement our understanding,8,8,,,,
of what drives retention and engagement across our teams and to take needed action,8,8,,,,
Recognition and teambuilding activities are important ways to build engagement At each ITT location across the globe ITTers participate in initiatives from onsite celebrations to local charitable events during which our employees have opportunities to feel good by doing good At the enterprise level we also celebrate our annual global ITT Awards to promote recognize and celebrate successes that significantly impact ITT Finally we invest in our employees as individuals Effective managers know their employees and work to understand and accommodate their unique motivations and needs At ITT we reinforce this with our leaders across the company as critical to driving engagement,10,8,diff,,,
Caring for ITTers and Their Families,2,26,diff,empty,,
Our business continuity plan BCP and scenario,3,26,diff,empty,,
incidents first aid injuries near misses and hazards unsafe acts and unsafe conditions Our teams report,9,11,diff,,,
Doing whatever is required to ensure the safety of our,9,6,diff,,,
testsdrills that include environment health and,9,6,diff,,,
safety metrics and individual occurrences and then discuss them with the ITT leadership team monthly and the,9,6,diff,,,
people is a longstanding core value at ITT Our focus,8,26,diff,empty,,
safety aspects for crisis preparedness,5,5,,,,
ITT Board of Directors quarterly,7,7,,,,
on driving proactive zeroincident workplace cultural,8,8,,,,
behaviors as well as our granular rootcause approach,8,26,diff,empty,,
towards identifying improvement actions permeates,2,26,diff,empty,,
our organization and is reflected in the continued,7,26,diff,empty,,
Thirdparty audit process to help ensure we comply,12,12,,,,
with applicable global environmental laws,12,9,diff,,,
Despite these comprehensive measures accidents,5,26,diff,empty,,
still occur In such cases we must report the,12,26,diff,empty,,
accident its root cause and any corrective,5,26,diff,empty,,
Employee Health and Safety Strategy,9,9,,,,
measures we take in ITTs companywide accident,5,26,diff,empty,,
Our Safety Culture reflects our belief that every,9,6,diff,,,
reporting and tracking tool Accident reporting and,5,22,diff,,,
incident and injury is unacceptable ITT has,9,9,,,,
analysis helps ITT gauge the effectiveness of our,12,4,diff,,,
implemented a safety management system which,9,11,diff,,,
safety initiatives and procedures across all sites,9,6,diff,,,
integrates standard operating procedures for,12,26,diff,empty,,
Key safety metrics include recordablelost time,14,6,diff,,,
In addition we encourage employees to identify any potential unsafe or nonstandard conditions and to report them,9,11,diff,,,
so that they can be remediated before an incident occurs,5,26,diff,empty,,
of our sites had two incidents or fewer in 2021,5,26,diff,empty,,
55 of our sites had ZERO safety incidents in 2021,9,6,diff,,,
From 2021 to 2022 injury frequency and injury severity rates both declined while hours worked increased to meet higher demand 2021 2019,9,9,,,,
systematically tracking regulatory compliance calendars with closing corrective actions,12,22,diff,,,
Key elements of the ITT strategy include,3,26,diff,empty,,
Training and resources to teach best practices,2,8,diff,,,
in ESHS risk improvement environmental,18,9,diff,,,
Selfassessment that provide early detection,5,26,diff,empty,,
and remediation of nonstandard conditions,0,11,diff,,,
This is a preventative program to avoid injuries,9,26,diff,empty,,
environmental mishaps and safety violations,9,9,,,,
1 Based on Occupational Safety and Health Administration OSHA definition of recordable incidents 2 Based on OSHA calculation of number of recordable incidents per 1 million employee hours worked 3 Based on OSHA calculation of number of work and lightduty days lost per 100 employees,9,9,,,,
Based on Occupational Safety and Health Administration OSHA definition of recordable incidents Based on OSHA calculation of number of recordable incidents per 1 million employee hours worked Based on OSHA calculation of number of work and lightduty days lost per 100 employees,9,9,,,,
Based on Occupational Safety and Health Administration OSHA definition of recordable incidents,9,9,,,,
Based on Occupational Safety and Health Administration OSHA definition of recordable incidents,9,9,,,,
Based on OSHA calculation of number of recordable incidents per 1 million employee hours worked,11,8,diff,,,
Based on OSHA calculation of number of recordable incidents per 1 million employee hours worked,11,8,diff,,,
Based on OSHA calculation of number of work and lightduty days lost per 100 employees,11,26,diff,empty,,
Based on OSHA calculation of number of work and lightduty days lost per 100 employees,11,26,diff,empty,,
Stop Think Act is a safety initiative Connect Control Technologies CCT introduced in 2022 This program emphasizes to the frontline leaders and operators the importance of evaluating potential safety risks in their area before starting any standard or non standard work,9,6,diff,,,
First we set a safety baseline We set specific safety inputs to drive our intended output of zero injury occurrences Our Stop Think Act program places a strong emphasis on reviewing various work processes without regard to whether an actual injury has occurred We do this to ensure that the base work process and equipment we use meet the safety requirements we need in order to prevent injuries from happening,9,9,,,,
Second we build a common understanding We evaluate and as needed send targeted communications across all teams on how specific safety controls should work,9,6,diff,,,
Third we learn The program which is an educational piece to our safety strategy ensures leaders and operators understand specific operating safety requirements hazards escalation and fix requirements,9,6,diff,,,
Physically and mentally going through the steps of the Stop Think Act process increases the engagement of our shopfloor operators and supervisors to keep good safety top of mind Since introducing this program eightor 81of CCTs sites have experienced zero injuries a dramatic decrease in safety incidents in CCT,9,6,diff,,,
Machinists following standard industry practices were manually setting materials by inserting their hands into machinery while equipment was in operation Doing so put their hands close to pinch points and the equipments moving parts,9,11,diff,,,
Under ITTs Stop Think Act Safety initiative our Nogales Mexico team tasked themselves to find a way to perform the cutting tool setup with the doors closed and the machinists hands away from the moving cutting head,9,6,diff,,,
The team implemented the use of magnetized tool setters to preset the correct distances eliminating the need for the machinist to reach into the CNC while the cutting head is moving,24,26,diff,empty,,
ITTers from Nogales reengineered machinery to eliminate the need for operators to reach into the equipment when parts are moving,15,26,diff,empty,,
Employees perform at their best when companies,8,26,diff,empty,,
Spousesdomestic partners in US medical,2,26,diff,empty,,
demonstrate genuine care for their wellbeing,10,26,diff,empty,,
plans eligible to earn up to 1000 for completing,2,26,diff,empty,,
At ITT we consider the physical emotional and,9,9,,,,
financial wellbeing of our employees and their,10,26,diff,empty,,
families one of our most essential priorities,10,26,diff,empty,,
An employee fund providing up to 2500 to ease,11,8,diff,,,
the burden of a qualifying hardship,9,26,diff,empty,,
Care and Support Through COVID19 and Beyond COVID19 Care,2,26,diff,empty,,
COVID19 represented a critical opportunity for us to drive key health safety and wellbeing protocols,9,6,diff,,,
which included vigilance on safety and health at the site level daily tracking of cases and employee,9,9,,,,
outreach in the spirit of our culture of care to support individual and family needs We also implemented,2,8,diff,,,
Paid US parental bonding leave covering births,11,26,diff,empty,,
vaccine education and access campaigns achieving a global 80 vaccination rate inclusive of all,2,26,diff,empty,,
countries permitting tracking and reporting,12,22,diff,,,
Full employee and family access to our Global,2,8,diff,,,
ITT Employees First Disaster Relief Fund Taking Care of Each Other,5,26,diff,empty,,
Employee Assistance Program provided in each,11,8,diff,,,
ITT puts the health of our people first and at the forefront of everything we do Employees 1st is a,9,6,diff,,,
country and in multiple languages,8,26,diff,empty,,
charitable disaster relief fund administered on behalf of ITT to distribute hardship grants to help affected,5,26,diff,empty,,
Fair and meaningful compensation is central to,11,11,,,,
financial wellbeing ITTs pay and recognition,0,8,diff,,,
practices leverage data to ensure our employees receive competitive equitable salaries supported,11,11,,,,
ITTers recover from unexpected emergencies stemming from serious illness natural disasters extreme,5,26,diff,empty,,
circumstances and death in the family,9,26,diff,empty,,
ITTers worldwide can voluntarily contribute to the fund to help ITTers in need In turn ITT matches 100 of all donations Over the last several years the fund has helped many ITTers around the world in,2,26,diff,empty,,
by evaluations of roles experience performance,8,8,,,,
their time of need The program has made an incredibly positive impact on the employees and families,2,10,diff,,,
and union or works council agreements in select,12,26,diff,empty,,
we have been able to help,10,26,diff,empty,,
areas Our variable incentive plans reinforce pay for,12,26,diff,empty,,
performance and our strong belief in meritocracy,4,8,diff,,,
Approximately 85 of our 10000 employees are,11,26,diff,empty,,
eligible for either a performancebased bonus or a,12,26,diff,empty,,
statutory profitsharing payment The bonus plans,12,26,diff,empty,,
align employee compensation with financial or,11,8,diff,,,
Retirement benefits in accordance with local,12,11,diff,,,
operational results and individual performance,3,8,diff,,,
Access to financial planning and education seminars,2,26,diff,empty,,
Additionally over the past two years we have worked,12,26,diff,empty,,
proactively where needed to provide hourly and,12,26,diff,empty,,
salaried incentive adjustments to ensure the financial,12,26,diff,empty,,
stability of our people in the context of a turbulent,18,26,diff,empty,,
economy and competitive talent marketplace,4,8,diff,,,
ITTs help in paying for some of the funeral services has been very,9,26,diff,empty,,
helpful for my family We were able to focus on mourning the loss of my,9,26,diff,empty,,
dad and not so much worry about the financial implications,18,26,diff,empty,,
Daughter of an ITTer who received ITT Employees First grant assistance,2,26,diff,empty,,
Our practices and programs vary based on,12,11,diff,,,
country and location to ensure comprehensive,10,26,diff,empty,,
and culturally relevant benefits and rewards We,8,11,diff,,,
use benchmarking data to understand and align,18,22,diff,,,
to local market practices and adapt those to ITT,4,11,diff,,,
guided by our principle to do what is right for our,12,26,diff,empty,,
Some highlights of employee health and family benefits include,9,9,,,,
Medical benefits paid sick leave and additional,11,11,,,,
voluntary benefits in line with local polices,12,11,diff,,,
US medical plans covering travel for employees,9,26,diff,empty,,
and dependents who need services including,2,26,diff,empty,,
reproductive care unavailable within 100 miles of,2,26,diff,empty,,
Human Rights and Fair Labor Practices,11,11,,,,
Always Doing What Is Right,10,26,diff,empty,,
by relevant minimum wage and maximum,11,26,diff,empty,,
status and mental sensory or physical disability,8,9,diff,,,
Labor Unions and Collective Bargaining,11,11,,,,
ITT is committed to ensuring we treat the people,10,26,diff,empty,,
hour regulations including paying overtime as,11,19,diff,,,
Our policies also encompass equal opportunity in,8,26,diff,empty,,
ITT supports the United Nations Global Compacts,12,26,diff,empty,,
and communities across our value chain with,10,26,diff,empty,,
applicable and to supply decent living conditions,2,11,diff,,,
all phases and all aspects of employment including,11,11,,,,
UNGC call for businesses to uphold freedom of,12,26,diff,empty,,
dignity and respect by identifying preventing and,10,26,diff,empty,,
selection hiring training compensation promotion,11,8,diff,,,
association and the right to collective bargaining,11,11,,,,
addressing any actual or potential human rights,10,10,,,,
Our approach to human rights is rooted in actions,10,10,,,,
and governed through the ITT Code of Conduct,12,26,diff,empty,,
We strive to ensure our products and services,15,26,diff,empty,,
and our Human Rights Policy Our approach,10,10,,,,
respect internationally recognized human rights,10,10,,,,
requires driving industrywide best practices in,18,11,diff,,,
standards in our operations and in our value chain,3,11,diff,,,
human rights promoting continuous improvement,10,10,,,,
We do not tolerate the use of child labor forced,11,11,,,,
regarding our practices ensuring stakeholder,10,0,diff,,,
labor human trafficking or any other violation of,11,11,,,,
transparency and continually evaluating our,0,0,,,,
human rights in any form including slave labor prison labor indentured servitude or bonded labor,11,11,,,,
partnerships with external companies and organizations to ensure they share our strong,10,4,diff,,,
And we do not tolerate corporal punishment,11,26,diff,empty,,
ITTs suppliers must maintain labor health and,9,11,diff,,,
safety environmental and ethics practices that,0,6,diff,,,
meet or exceed all applicable laws and relevant,12,26,diff,empty,,
international norms and standards such as the,12,11,diff,,,
Universal Declaration of Human Rights and the,10,10,,,,
standards We expect our suppliers to abide,17,11,diff,,,
Fair Labor Practices and Relations,11,11,,,,
Doing what is fair equitable and just is core to,4,26,diff,empty,,
ITTs values and success as a company ITT has,10,0,diff,,,
a longstanding policy of equal opportunity for all,8,12,diff,,,
individuals regardless of race creed color religion,8,26,diff,empty,,
national origin gender sexual orientation gender,8,26,diff,empty,,
identity and expression age marital status veteran,8,26,diff,empty,,
and transfers and maintaining a zerotolerance,12,26,diff,empty,,
Unions represent approximately 20 of our US,11,26,diff,empty,,
policy for discrimination harassment or retaliatory,8,12,diff,,,
workforce We have unionized employees in,11,11,,,,
behavior In addition we ensure we make available,12,26,diff,empty,,
multiple global locations including Italy Mexico,3,26,diff,empty,,
and Germany We frequently communicate with,22,26,diff,empty,,
to enable equal access for everyone and work to,8,26,diff,empty,,
our ITTers and their unions and bargain in good,11,26,diff,empty,,
remove barriers to access where challenges or needs,2,26,diff,empty,,
faith on all matters that involve our unions works,11,26,diff,empty,,
exist We treat all company employees according to,11,26,diff,empty,,
councils and the employees they represent As a,11,26,diff,empty,,
fair and responsible employment terms prevalent in,11,11,,,,
result of these practices we have not experienced,0,11,diff,,,
the countries in which they are employed,11,26,diff,empty,,
any material strikes work stoppages or other,11,26,diff,empty,,
We are committed to understanding and,2,26,diff,empty,,
acknowledging where we have work to do and to,10,26,diff,empty,,
driving continuous improvement and transparency in,0,0,,,,
our progress Aligned to this we actively communicate,10,26,diff,empty,,
and reinforce our commitment to equal opportunity,8,26,diff,empty,,
employment see our EEO1 Report and our multi,8,11,diff,,,
year diversity goals We publish information about,8,6,diff,,,
our progress in forums including our sustainability,3,0,diff,,,
reports and on ITTs global website,12,26,diff,empty,,
laborrelated issues in our facilities in recent,11,26,diff,empty,,
years It is also noteworthy that in late 2021 and,12,26,diff,empty,,
2022 ITT held successful constructive contract,12,26,diff,empty,,
negotiations in several key US sites including our,12,26,diff,empty,,
Lancaster Pennsylvania Seneca Falls New York,4,26,diff,empty,,
ITTs Pledge to Product Safety and Quality,14,6,diff,,,
ITT is committed to meeting all statutory regulatory and customerspecific requirements related to product safety and quality Every ITTer is responsible for the quality of,14,6,diff,,,
their work ITTs leaders assist coach and train our people in quality fundamentals Our leaders take an active role in promoting a quality culturethrough metric analysis,8,6,diff,,,
customer and supplier quality reviews layered audits program reviews and other communication tools,17,6,diff,,,
Advanced Quality Planning is the key to quality assurance and to avoiding potential systematic errors When we need to make changes to a product or process ITT,14,6,diff,,,
adheres to a disciplined and orderly course of action If nonconformance occurs ITT acts urgently and with integrity to identify contain correct and prevent any,0,0,,,,
At ITT we strive to work together with our customers and suppliers to build a sustainable resilient global supply chain that allows us to maintain operations,17,26,diff,empty,,
We center our supply chain management around the ITT Code of Conduct which addresses our stance on labor and working conditions modern slavery environmental standards and conflict minerals among other critical factors in ethical supply chain management Ensuring a diverse and sustainable supply chain is another critical factor in,11,11,,,,
ITTs strategic sourcing and procurement process,17,17,,,,
We monitor our supply chain management through our supply framework including vendor audits diversity longterm agreements and KPIs at several levels in the organization,17,11,diff,,,
ITTs Supplier Expectations Protocol and Code of Conduct outline our expectations for commercial suppliers who must also comply with all laws and regulations,17,19,diff,,,
Specifically we expect ITT suppliers to,17,26,diff,empty,,
Commit to continually advancing a culture of,10,8,diff,,,
Never tolerate harassmentin any formin,0,26,diff,empty,,
Share ITTs commitment to human rights at all,10,10,,,,
times and in all locations regardless of local,4,26,diff,empty,,
Produce quality conforming goods in a safe,15,6,diff,,,
Comply with all applicable laws,12,26,diff,empty,,
To work with ITT suppliers must provide products,15,26,diff,empty,,
ITT will not knowingly manufacture products that,15,26,diff,empty,,
components materials and services that conform,15,26,diff,empty,,
contain Conflict Minerals ITTs Conflict Mineral,25,7,diff,,,
to specifications and are fit for the purpose,15,26,diff,empty,,
Policy is available at ITTcom and incorporates the,12,12,,,,
for which they are intended We are rolling out,12,26,diff,empty,,
relevant standards contained in the Organization for,12,11,diff,,,
processes where suppliers must further certify,17,26,diff,empty,,
Economic Cooperation and Development OECD,12,4,diff,,,
that when items ITT purchases are incorporated,15,26,diff,empty,,
Guidance Our Conflict Mineral Policy reflects ITTs,12,7,diff,,,
into our products they are safe for our customers,15,26,diff,empty,,
expectation that Tier 1 suppliers will perform due,17,26,diff,empty,,
employees the general public and the environment,12,26,diff,empty,,
diligence similar to ours on the sources of 3TG,12,26,diff,empty,,
ITTs product safety and security requirements are,14,6,diff,,,
shared with prospective vendors during the request,15,26,diff,empty,,
for quote RFQ process and are reflected in vendor contracts ITTs Supplier Development Engineer,17,4,diff,,,
Team audits vendor agreements regularly The,4,19,diff,,,
tier classification vendors risk matrix and vendor,18,12,diff,,,
scorecard dictate the frequency and scope of these,12,26,diff,empty,,
metals in their supply chains and that they will,17,26,diff,empty,,
require their own suppliers to do the same As the,17,26,diff,empty,,
policy specifies to avoid using Conflict Minerals,17,7,diff,,,
we expect our Tier 1 Suppliers to procure minerals,17,26,diff,empty,,
through an established robust and validated,12,26,diff,empty,,
conflictfree supply chain or through a validated,17,26,diff,empty,,
supply chain with a robust developed mineral,17,26,diff,empty,,
Quality control for ITT Friction Technologies brake Pad,9,6,diff,,,
Corporate Governance and Our Board of Directors,7,7,,,,
Our Board members are responsible for overseeing,7,7,,,,
and guide the Board and our leadership team in,7,7,,,,
Our ethics and compliance and enterprise risk,0,12,diff,,,
managements operation of the company Except,7,26,diff,empty,,
executing their responsibilities Each Committee,12,26,diff,empty,,
management programs as well as ongoing,10,11,diff,,,
for our Chief Executive Officer all our Directors are,7,26,diff,empty,,
oversees ITTs risk management efforts in the,18,11,diff,,,
shareholder engagement ensure we understand,3,7,diff,,,
independentmeaning they have no relationships,0,26,diff,empty,,
areas delegated to them by their respective charters,12,26,diff,empty,,
key risks and market trends as an organization and,18,4,diff,,,
with the company that would impair their judgment or,0,26,diff,empty,,
and provides detailed focus to areas that warrant,3,26,diff,empty,,
deploy resources appropriately to meet our current,5,26,diff,empty,,
ability to oversee ITTs operations objectively,12,26,diff,empty,,
greater attention Our Committees review their,12,26,diff,empty,,
ITTs Board of Directors believes in strong,7,7,,,,
corporate governance and is committed to,12,0,diff,,,
sound principles and practices Our Corporate,12,11,diff,,,
Governance Principles and the charters for each,12,0,diff,,,
Board Committee govern the Boards operations,7,7,,,,
charters annually to ensure they meet regulatory,12,26,diff,empty,,
requirements and ITTs needs and we regularly,12,26,diff,empty,,
benchmark our governance practices against our,12,0,diff,,,
ITT has been an early adopter of many of the most significant governance advances over the last two decades,12,0,diff,,,
including majority voting for uncontested director elections proxy access bylaws independent Board chair,12,7,diff,,,
and shareholder rights to call a special meeting,12,7,diff,,,
The diverse backgrounds experiences and perspectives of ITTs Board members contribute to their collective ability to ensure the sustainable success,8,7,diff,,,
of our company The Board is committed to diversity among its members including gender and ethnicracial diversity as well as diversity of backgrounds,8,7,diff,,,
