paragraph,predict_label,count,different,empty,diff rate,empty rate
deployed surveys to all employees including in our manufacturing plants to listen and adjust what we were doing in response to the pandemic We have used the results from these surveys to amend our approach to hybrid and remoteworking scenarios and to guide our employees as they navigate the new working paradigm We plan to deploy another Colgate Connect survey in 2022,18,5,diff,,,
This data has proven to be extremely valuable From the 2018 Colgate Connect survey we learned that our people wanted to learn more about career opportunities at Colgate Our European team took the lead and used design thinking to create the Build Your Best Future program which we activated globally in 2020 and continued this past year During the COVID19 pandemic we,8,22,diff,,,
At Colgate holistic wellbeing is an organizational priority We want our people to bring their best selves to work every day It is a key component of our 2025 Sustainability Social Impact Strategy and an expression of living our Companys purpose as a caring innovative growth company reimagining a healthier future for all people their pets and our planet,10,10,,,,
We want our people to bring their best selves to work every day,10,26,diff,empty,,
The wellbeing of our approximately 33800 employees demands both a macro and micro view We are building a supportive culture and a suite of meaningful programs and services that addresses the diverse needs of Colgate People while creating individual solutions to unique situations Unfortunately the COVID19 pandemic continues to challenge us,8,8,,,,
During the COVID19 pandemic the health safety and wellbeing of our employees and their families has been and remains our first priority We have implemented additional health and safety measures consistent with government recommendations andor requirements to help ensure employee safety in our offices production facilities warehouses and technology centers These measures may include health and temperature screening social distancing and personal protective equipment protocols hand,9,9,,,,
washing contract tracing enhanced cleaning procedures respiratory hygiene and education We have instituted virtual tours of our manufacturing facilities to ensure they have continued to adhere to COVID19 health and safety protocols,14,6,diff,,,
We also engaged in community outreach to educate employees and their families about the dangers of COVID19 We provided kits to improve their safety packed with hand sanitizer rapid tests and more Through our vaccination education and awareness programs we identified regions with higher vaccination hesitancy and targeted medical professionals in those locations to communicate the health benefits of vaccines For areas with less access to vaccinations we worked with external groups such as International SOS for outreach,2,11,diff,,,
At Colgate our perception of wellbeing goes beyond physical health It is a core component of our workforce strategy and is seen as a key influence in attaining business goals For our people to bring their best selves to work each day we must meet their needs across multiple interdependent dimensions of wellbeing As an employer Colgate plays a key role in making that happen by supporting among other things,9,9,,,,
Physical wellbeing providing access to comprehensive health care safety programs,2,9,diff,,,
nutritious food and physical activity opportunities,6,9,diff,,,
Emotional wellbeing supporting a positive sense of self lifework balance emotional,9,26,diff,empty,,
resilience and coping skills and access to mental health care and counseling,3,9,diff,,,
Social wellbeing fostering social connections with colleagues in an inclusive environment,10,10,,,,
Purpose wellbeing ensuring ones work feels meaningful and important goalsetting,10,26,diff,empty,,
exercises many learning opportunities and recognition throughout the year,2,8,diff,,,
Inclusive wellbeing offering samesex partner benefits and parental leave,2,11,diff,,,
Financial wellbeing providing appropriate compensation supporting retirement planning and offering guidance to manage financial challenges and changes such as childcare college expenses disability care for aging parents and relocation,2,11,diff,,,
This work encompasses hundreds of efforts across our business and communities One important component of this work is our annual Live Better campaign This encourages our employees to focus on their overall well being and the wellbeing of their loved ones,9,26,diff,empty,,
The Live Better campaign is designed to get people to engage and participate in their own wellbeing be it physical financial or emotional The program has a global architecture but we encourage our people to make it their own to accommodate regional differences,9,9,,,,
To that end Colgate requires each location to have an Employee Assistance Program a service with counselors and access to direct advice The Company provides global assistance yet encourages regions to have local assistance as well Educational materials are available in local languages and while that can be helpful nothing is better than a human to turn to when you are in need,2,6,diff,,,
In the spring of 2022 we will be holding a Global Mental Wellness Summit bringing together dozens of our HR and benefits professionals for two days to share our learnings both internally and externally and to plan our ongoing efforts to care for our employees in this important space,9,9,,,,
Environmental wellbeing contributing to local communities where we work and live and supporting initiatives toward healthier futures for all people their pets and our planet,2,9,diff,,,
We offer webinars and other formal education on financial wellness and we also provide access to financial consultants for employees who may need advice on their individual needs,2,9,diff,,,
Colgates value of Caring is aligned with our EHS Guiding Principles to ensure that we protect the health and safety of all our employees and any individuals who access our sites minimize our impact on the environment strive to consider sustainable product solutions and minimize global impacts in all operations Colgate People around the world are committed to maintaining healthy and safe working conditions in our facilities and to keeping our business operations environmentally sound,9,11,diff,,,
handwashing respiratory hygiene and cleaning and disinfection We have modified and will continue to modify preventive measures in certain circumstances based on direction from health ministries external experts and prevailing COVID19 case statistics and rates,9,6,diff,,,
In 2020 we modified our Health Incident Management Plan HIMP to address COVID19 and establish measures to protect our workforce visitors contractors and temporary employees These measures may include temperaturesymptom screening at entrances social distancing and masks,9,11,diff,,,
Our Executive Crisis Management Team ECMT which provides global direction and guidance to our division and site leaders and our People Relations subteam have worked together to ensure the protection of our people operations and business throughout the pandemic The People Relations team addresses issues including employee communication training technical management of COVID19 employee cases coordination of functional responsibilities related to COVID19 and space and site management These teams are still actively managing pandemicrelated issues maintaining focus on risk reduction leadership at all levels and culture and engagement In 2021 we created a team focused on assessing global vaccine access The team worked with external providers and health ministries to support vaccine access for our employees,2,8,diff,,,
We continue to maintain a robust EHS Management System and EHS Global Standards The EHS Management System contains key provisions for our requirements including selfassessments and inspection management of change training documentation and EHS leadership expectations We annually evaluate our EHS Management System with a thirdparty vendor to ensure it is the equivalent of benchmark consensus standards such as ISO 450012018 or ISO 140012015 Sites are required to develop appropriate programs to comply with Company standards and applicable regulatory requirements We maintain an EHS Audit Program that is executed by our employees and a thirdparty provider During 2021 we continued with the virtual audit process we began in 2020 Our operations are evaluated annually to ensure occupational health exposures are wellcontrolled Any identified exposures are managed using the hierarchy of controls Closure of previously identified exposures is verified by a global third party industrial hygiene provider and tracked in a global data system,9,11,diff,,,
S R U O H K R O W 0 0 0 0 0 2 R E P,4,26,diff,empty,,
Our 2021 safety results are similar to 2020 for total recordable rate TRR TRR was 022 92 recordable incidents 10 of which were workrelated COVID19 cases and our lost workday case rate LWCR was 005 22 lost workday incidents During 2021 we unfortunately experienced a fatality involving an employee from a joint venture This occurred as a result of a chemical release during plant startup This incident has been reviewed with support from a thirdparty provider and action plans have been developed for all affected locations,9,9,,,,
In addition we experienced 14 accidents ranging from fractures to hospitalizations that we consider serious according to the Colgate AccidentIncident Reporting and Recordkeeping Standard Serious incidents also include work related fatalities Colgate accident statistics include employees temporary workers and contractors For serious accidents we also report contractor and visitor incidents,9,26,diff,empty,,
The goal for 2025 is to strive for zero harm and zero serious incidents At Colgate senior leadership is involved when there is a serious injury They participate in sessions on how to proactively prevent critical risks from among other things electricity machines and heights with a focus on establishing the most effective protective controls They also participate in ongoing risk assessments to determine if effective controls are in place to mitigate potentially negative outcomes,9,8,diff,,,
In 2021 Colgate People focused on learning from each other to improve safety The ultimate goal is to reduce serious injuries and to that end we emphasized the need for risk assessment and mindfulness while working We also delved deep to understand how our people think about the ways in which work is actually performed so that we could offer ways to ensure we operationalize safety We took pains to avoid blame and shame as we believe it is more impactful to offer education understand how and why an incident happened and identify plans to ensure it does not happen again,9,11,diff,,,
In the past we have emphasized establishing and communicating appropriate controls to reduce and mitigate critical risks and serious incidents and fatalities In 2021 we made this expectation part of our EHS Management System and Audit Program,5,11,diff,,,
Our annual Safety Week is typically an allinclusive event to share best practices and refresh our commitment to our robust health and safety culturea key tenet of our EHS Guiding Principles In 2021 COVID19 restrictions resulted in a different approach with each site holding their own set of activities aligned with their own culture to reinvigorate our shared value of caring,9,11,diff,,,
Our Hills EttenLeur plant in The Netherlands used gamification to activate Safety Week Employees created a personal hero avatar to compete in safety battles to test their knowledge on emergency response engage in treasure hunts identify potential improvements and work together to create a safer and more sustainable workplace,5,9,diff,,,
In addition to these efforts below are some of the ways we improved our EHS systems and procedures in 2021,12,26,diff,empty,,
Partnership with Mount Sinai Health System,2,6,diff,,,
We engaged with the Mount Sinai Health System to stay abreast of developments with COVID19 and other healthrelated issues of concern Mount Sinai communicates regularly with our ECMT and members of our EHS team and hosts periodic webinars where participants can suggest topics and submit questions It has been an effective way to educate Colgate People about how to stay healthy,9,6,diff,,,
Reducing Noise Dust and Chemical Exposures,19,26,diff,empty,,
Having established Occupational Medical Standards designed to assess medical surveillance requirements for employees potentially exposed to chemical physical andor biological agents we have a formal 2025 target to reduce jobs with chemical exposure The Occupational Medical Standards work in concert with the Colgate Industrial Hygiene Standards and our sites are required to adhere to all applicable local legislative requirements,9,9,,,,
Colgate strives to reduce noise dust and chemical exposures at our facilities Our goal is to decrease the number of people who must wear hearing protection or use chemical cartridge respirators to reduce their exposure below the applicable acceptable limits We have included this metric as an element of our 2025 target to strive for zero harm,9,6,diff,,,
In 2019 Colgate launched an enterprisewide integrated EHS risk reduction strategy to minimize risks that have been linked to adverse events and outcomes The program focuses on EHS issues and management system elements that have been linked to serious outcomes historically The program challenges our sites globally to assess the state of the current programs assess risk and controls in place and ensure the process is sustainable Wherever possible sites are expected to increase efforts to mitigate risk through engineering substitution andor elimination Despite the pandemic most sites are on track toward closing the required elements,18,12,diff,,,
Our global sites are working on a multiyear plan to ensure that robust systems and controls are in place to address and mitigate potential risks Updates are reported quarterly to a corporate tracking system and presented at budget and business reviews,18,11,diff,,,
In 2021 we continued to look closely at the safety of our electrical systems including their capacity resilience and obsolescence As the electric standard requires a thirdparty assessment every five years we contracted with Schneider Electric a trusted energy management and sustainability consulting firm to look at redundancy resilience and condition of our systems to help us identify upstream impacts as well as traditional elements related to safe electrical work practices Although COVID19 has delayed some project completion and obstructed many recommendations from being implemented some sites are in the process of monitoring and modernization upgrades based on their reports The remaining sites will be assessed in 2022,3,11,diff,,,
Our sites in Latin America and North America modified classroom courses to be delivered as virtual sessions on key topics for salaried and clerical employees One such session that was particularly well received was our health and safety engineering training Due to the success of this modular health and safety engineering training our Europe and the AsiaPacific Divisions plan to emulate the program in 2022 Latin America also has quarterly events linked to significant risks where they start with input from executives and then evaluate their gaps and improvement strategies,9,9,,,,
Create a More Inclusive World,8,26,diff,empty,,
Creating a Culture that Values Diversity Equity and Inclusion,8,8,,,,
Our Strategy for Diversity Equity and Inclusion,8,7,diff,,,
Embracing diverse voices everywhere advocating for equity and fostering an inclusive work environment are not just things we do they reflect who we are what we value and how we think They guide our work and our interactions with each other every day This helps us run our business better and serve our communities by forming relationships built on trust respect and communication We believe we are most successful when our employees can be their authentic selves at work and have the tools to engage in honest dialogue with each other about their experiences and challenges,8,8,,,,
To learn more about how we are creating a culture that celebrates everyone please see our 2022 Diversity Equity Inclusion Report here,8,8,,,,
We are clear and transparent about our intentions to advance diversity equity and inclusion DEI at Colgate and have three ambitions,8,7,diff,,,
1 Strive to ensure our team reflects the diversity of the world we serve by increasing diverse,8,6,diff,,,
representation across our organization supply chain and partnerships,17,26,diff,empty,,
2 Foster a corporate culture where everyone belongs feels included and has the tools to drive their,8,8,,,,
3 Leverage our global reach to advocate for diversity and help underserved communities thrive,2,6,diff,,,
Our DEI strategy is based on four pillars each with their own goals and objectives,10,26,diff,empty,,
People Implement policies learning experiences and processes that promote awareness empathy advocacy and opportunity,10,10,,,,
Supplier Diversity Support minority and womenowned suppliers to promote the success of diverse businesses owners,8,6,diff,,,
Community Be an ally for positive change,10,10,,,,
diversity equity and inclusion to advance the culture change needed to achieve our purpose,8,8,,,,
2 0 2 2 D I V E R S I T Y E Q U I T Y A N D I N C L U S I O N R E P O R T,12,26,diff,empty,,
are working to create a more inclusive company and world,8,11,diff,,,
Below are some of the ways we championed DEI at Colgate in 2021,12,26,diff,empty,,
Creating a culture where everyone feels included and can be their authentic selves requires honest and direct communication Employees need to be able to discuss sensitive or personal issues productively while remaining respectful of different and sometimes opposing perspectives This is why we work to ensure Colgate People have the proper training to approach these exchanges with a common foundation of empathy and respect with the ultimate goal of better understanding one another,10,8,diff,,,
In 2021 we made great strides in encouraging and normalizing conversations around diversity and inclusion Our research and development organization internally developed and administered a threesession training program titled Lets Talk About Race for our managers This program is designed to help managers understand how to create an inclusive environment and productively discuss issues involving race while remaining sensitive to peoples experiences,8,8,,,,
Training on Unconscious Bias and Allyship,0,8,diff,,,
We strive to provide an inclusive environment that accepts people of different religions ethnicities abilities sexual orientations socioeconomic backgrounds genders and more Accomplishing this starts with educating ourselves so we can understand each others differences and the role we all play in creating a sense of belonging In 2021 we instituted mandatory allyship and unconscious bias training for all salaried and clerical employees at Colgate with 100 compliance to help our employees better understand DEI concepts and embed allyship as a daily practice,8,8,,,,
We believe our people are crucial to our ongoing business success and aim to recruit develop and retain strong and diverse talent As a truly global company with approximately 70 of our net sales generated from markets outside the US in 2021 we believe it is especially important for our leadership to have diverse perspectives We are working to increase diversity representation at,8,8,,,,
our management levels We are making progress in our diversity representation among our senior leadership particularly for women globally and Hispanics and Asians in the US We are working toward our ambition of full labor force representation in the US among all major ethnic groups so that Colgate People can see themselves across all organizational levels Through,8,11,diff,,,
development programs and intentional focus we are committed to making progress across all organizational levels of leadership to maintain a robust pipeline of internal candidates,8,8,,,,
Learn more about how we are taking action in ColgatePalmolives 2022 Diversity Equity Inclusion Report,8,7,diff,,,
Colgate has long been committed to pay equity and its role in fostering a diverse and inclusive workplace We pay all Colgate People at a level commensurate with their role work location individual performance and experience irrespective of gender race ethnicity or any other category protected by law Consistent with these values Colgate conducts an annual USbased pay analysis for gender and race Acknowledging that comparing pay based on raceethnicity is challenging on a global basis in 2020 Colgate also conducted a global genderbased pay analysis Our results confirm that in the United States Colgate has achieved statistical pay equity for gender and race Globally there is a less than 1 unexplained difference in pay between women and men and we are committed to continuing our work to close that gap We will be updating these results in 2022 to ensure we remain on track for pay equity,8,8,,,,
In 2021 based on our 2025 Sustainability Social Impact Strategy we created a Supplier Diversity plan that dovetails with Colgates overall DEI goals and drives our sites around the world to engage with more companies that are owned and operated by minorities women veterans members of the LGBT community and people with disabilities Our goal is to work with suppliers who represent the communities in which we live and work and partner with them to enable their success To further this goal and enhance our supplier diversity program we created a position for a Director of Supplier Diversity in 2021 Supplier diversity is an intrinsic part of Colgates business strategy It is as important for Colgate People to see themselves in our suppliers as it is for consumers who expect our business to support their own values,8,10,diff,,,
A Bright Future to Smile About,8,26,diff,empty,,
In 2021 we celebrated 30 years of Bright Smiles Bright Futures BSBF our flagship corporate social responsibility initiative This program educates young people on the relationship and importance of oral health and wellbeing and provides access to dental care and the products and tools to implement healthy habits Through meaningful partnerships with retailers governments and other key stakeholders we have reached over 14 billion children and their families in more than 80 countries around the world since the program was established in 1991 BSBF continues to promote health equity and optimal health and wellbeing by engaging with children and families in the communities where they are born live work learn play and pray,2,6,diff,,,
The cornerstone of BSBF is our awardwinning educational curriculum Developed by global experts the multicultural and inclusive materials illustrate how to maintain a healthy mouth and body and are presented in 30 languages each year In several countries the program materials are part of the permanent school curriculum During 2021 we began to actively align our BSBF educational materials with STEM curriculum and health education standards to extend the reach and impact of our engagement We believe that BSBF not only improves health outcomes but may improve reading math and socialemotional development skills as well,2,11,diff,,,
In 2021 as COVID19 curtailed inperson education we worked directly with teachers to ensure children had access to the resources of our program through digital means We engaged teachers as our partners to learn from them and to find additional ways to reach our audience We also added the ability to measure the outcomes of our students oral health education to determine just how much their new found knowledge improved their lives Moving forward we intend to broaden BSBFs focus to include overall health and wellbeing,9,6,diff,,,
Key initiatives and program components drive the awardwinning BSBF program,12,26,diff,empty,,
InSchool We partner with local schools Ministries of Health and Ministries of Education to organize health education classes and provide products as the tools for behavior implementation,2,6,diff,,,
Community Relations In some countries BSBF is mobile In the United States BSBF has nine mobile dental programs supported by a fleet of eight mobile dental vans which travel to rural and urban communities to provide oral health education free dental screenings and treatment referrals to underserved children The vans travel to over 1000 towns and reach more than ten million children and families in a typical year,2,10,diff,,,
Integrated Marketing Communications IMCTrade Partner We leverage customer relationships to drive excitement and incremental merchandising support in participating stores,4,4,,,,
Professional Partnerships We partner with government health agencies nonprofit organizations NPOs and dental associations to expand the reach of oral care education around the world,2,6,diff,,,
Digital Educational resources are provided online including downloadable teachers guides story books wall posters family take home brochures videos songs and oral health games,2,6,diff,,,
Employee Engagement Our employees are often involved in BSBF programs engaging with,8,8,,,,
the community or teaching their families about oral health,2,6,diff,,,
In February 2021 Bright Smiles Bright Futures launched the Bright Smiles Kids Awards a firstever virtual program celebrating National Childrens Dental Health Month Groups of children across the nation were encouraged to become champions of their own health and submit a video showcasing their creativity The Bright Smiles Kids Awards received entries from schools and organizations featuring children singing dancing cooking coding participating in skits and puppet shows and creating art projects We voted for and celebrated our winners at an engaging live and virtual event where our National Award Winners took home grant prizes to support their organizations The event was so full of energy and enthusiasm that we look forward to relaunching the program in 2022,2,6,diff,,,
National Winner Imhotep Academy Atlanta GA,15,26,diff,empty,,
Engaging Our Employees in BSBF,11,26,diff,empty,,
Our employees ensure programs are tailored to local markets and provide the resources staff and partnerships needed to make a lasting impact For example we partner with Brazils Ministry of Health to train Community Health Agents to teach oral care and handwashing education in the community Over 35000 agents have been trained since the programs inception in 2014 reaching over 14 million people in 27 cities,2,10,diff,,,
Each year we strive to reach over 60 million children in nearly 300000 schools around the world In 2021 the USbased BSBF mobile community program was able to reach more than 50 million children and families with onsite and virtual van visits that focused on the importance of oral health balanced nutrition and hand washing We are proud of this program that builds shared value for both us and society enabling us to make a significant impact in the communities where we live and work while engaging with consumers to build our brand value and empowering children and families across the globe to achieve healthy and bright futures,2,10,diff,,,
For the first time in its history the World Health Assembly has approved a resolution that urges Member States to address key risk factors of oral diseasea shift from the traditional curative approach toward a preventive approach that includes promotion of oral health Colgate will continue to shift BSBF to align with the World Health Organizations framework which requires longer and impactful engagements,16,6,diff,,,
Meanwhile with many schools still adjusting to operational difficulties caused by COVID19 we took the opportunity to evaluate BSBF to determine how it contributes to health priorities as defined by the United Nations Sustainable Development Goals BSBF has been making contributions to help countries reach those designated goals During the ongoing pandemic we explored ways to reach even more children who are underserved using technology to deliver our message We focused on and supported teachers who could best address the social elements of health and created content for them to incorporate into their lessons,2,6,diff,,,
In some of the countries where BSBF works there are no dentists and often not even enough doctors The one reliable source for health care including health promotion and disease prevention is nurses In 2021 BSBF focused additional resources on these vital health care practitioners through advanced partnerships enabling them to actively engage and incorporate oral health into overall health education We have been working with Sigma Theta Tau International Honor Society of Nursingwhose mission is to develop nurse leaders anywhere to improve health care everywhereon educating nurses on oral health for children and developing a curriculum to reach nurses globally,2,9,diff,,,
From teaching two billion children healthy oral care habits by 2025 to creating access to good oral hygiene practices Colgate initiatives move us toward that goal At Colgate were committed to leveraging clinical research collaborating with partners and developing innovative products and technology to achieve a zero cavity healthier future for all,6,4,diff,,,
One of our future goals is to bring more oral health education to more girls in primary and secondary education systems We believe that bettereducated young women grow up to be healthier mothers with healthier children Studies show that girls health and safety transforms communities We would also like to expand our model so that it is not exclusively directed at children,2,6,diff,,,
An important element of our 2025 Sustainability Social Impact Strategy is our engagement and collaboration with external partners which complement our strong internal capabilities These strategic partnerships are important to us to help us achieve our ambition to improve childrens dental hygiene They include,15,10,diff,,,
Taking actions to support elevate and improve the communities we serve is essential to fulfilling our purpose of reimagining a healthier future for all people their pets and our planet We provide financial and inkind donations to nonprofit organizations around the world and our people contribute their time and talent through Colgatesponsored volunteer activities,10,8,diff,,,
Alliance for a CavityFree Future ACFF,12,26,diff,empty,,
World Federation of Public Health,2,6,diff,,,
Hip Hop Public Health HHPH,2,6,diff,,,
International Association of Dental Students IADS,8,26,diff,empty,,
The National Council of Negro,8,26,diff,empty,,
2021 Charitable Contributions 475 million,12,26,diff,empty,,
Championing healthy smiles and healthy skin,9,26,diff,empty,,
Creating educational pathways for diverse,2,26,diff,empty,,
and underrepresented students and Colgate professions dentistry dermatology and skin care and veterinary science,8,26,diff,empty,,
Providing Food Shelter Love for pets,2,26,diff,empty,,
Providing disaster relief and emergency care in,5,9,diff,,,
Cash and inkind contributions to charitable organizations,12,26,diff,empty,,
including spending for the Bright Smiles Bright Futures program in Colgates 20 largest subsidiaries by oral care sales,2,26,diff,empty,,
Below are some of the actions we took in 2021 to fulfill our purpose,10,26,diff,empty,,
Championing Healthy Smiles and Healthy Skin,9,26,diff,empty,,
In 2021 we sponsored the Skin Cancer Foundations mobile skin cancer screening program Destination Healthy Skin From August to November the Destination Healthy Skin RV traveled to 21 destinations around the US Volunteer dermatologists screened nearly 1000 people and identified 195 potential skin cancer and precancers including ten suspected melanomas We gave out more than 6000 EltaMD sunscreen samples,9,26,diff,empty,,
We believe one of the best ways to drive social impact and to help young people in our communities thrive is by supporting girls and encouraging them to pursue education One way we accomplish this is by sponsoring the Colgate Womens Games the longestrunning amateur track and field competition for girls and young women in the US,10,10,,,,
Each year thousands of girls participate in the competition where finalists compete for trophies and receive education grants The 20202021 season of Colgate Womens Games was suspended due to COVID19 safety risks but is back on track for its 47th season beginning in April 2022,14,4,diff,,,
Colgate Womens Games athletes the Sheppard sisters and their mentor and coach Jean Bell,8,26,diff,empty,,
Head Coach of the Jeuness Track Club and Chief of Officials Colgate Womens Games star in the new documentary Sisters on Track The athletes and their coach met at Colgate Womens Games and the program is featured prominently in the film underscoring how it instills a strong sense of personal achievement and selfesteem in young women while championing the importance of mentorship and education In 2021 Colgate,8,26,diff,empty,,
Womens Games sponsored the Sisters on Track Impact Campaign The campaign encourages girls and young women to register for the 47th Annual Colgate Womens Games as a way to bring the films themes to life and focuses on empowering girls across three lanes of impact Athletics Mentorship and Education,2,10,diff,,,
Health and Hygiene CARE Packages,9,6,diff,,,
In 2021 Colgate partnered with CARE to provide health and hygiene CARE packages to over 25000 people as we worked together to stop the spread of COVID19 Together we provided strategic grants in five countries to provide and distribute important health care items The contents of these packages varied by region but included kits with supplies for personal hygiene COVID19 prevention and prevention of genderbased violence in addition to other medical supplies,9,9,,,,
Access to continuing education plays a large role in developing and improving peoples lives which is why Colgate is focused on providing these types of opportunities for underserved communities In 2021 we continued our longstanding support for the United Negro College Fund UNCF by sponsoring for the second year the UNCF Virtual Walk for Education where funds raised will assist UNCFs mission of supporting Historically Black Colleges and Universities,2,26,diff,empty,,
Prep for Prep is an organization whose mission is to develop future leaders by creating access for young people of color to firstrate educational leadership development and professional opportunities In 2021 Colgates Chairman President and CEO Noel Wallace and other Colgate executives presented Leading in Uncertain Times Lessons for Future Leaders to students in the program Colgate has been a partner for Prep for Prep student internships since 1994,8,8,,,,
In partnership with Penn Dental Medicine we are working to create a more inclusive and accessible world of dentistry In celebration of the International Day of Persons with Disabilities we donated a selection of hum Smart Rhythm Sonic Toothbrushes which with the support of an app help patients properly brush their teeth by providing feedback on the duration and frequency of their brushing,9,10,diff,,,
In 2021 we started a conversation around how oral health affects peoples overall wellbeing and how they can take charge of their oral health known as the KnowYourOQ campaign This campaign is designed to promote greater understanding and provide education on how oral health is linked to both physical and mental health and what simple steps everyone can take to have a healthy mouth In the same way that people may know their IQ or EQ for their cognitive and emotional intelligence Colgate wants people to know their oral health quotient and understand how they can improve their oral care routine As part of this initiative starting in 2022 Colgate will commit 100 million over the next five years to address this global health crisis affecting nearly half the worlds population and help to ensure oral health is integrated into broader public health strategies and responses,9,9,,,,
We are empowering people to develop healthier habits by choosing sustainable products that improve their lives and homes from oral and personal care to pet nutrition and home care,15,26,diff,empty,,
We deliver on our promise each and every day with our culture of innovation This culture is driven by our global team of diverse thinkers who bring their experience and technical know how to the job every day Hundreds of Global Technology specialists across seven Global Technology Centers are dedicated to advancing Colgates innovation and growth through their creative problemsolving approach to their work their willingness to experiment and their commitment to our mission,3,3,,,,
Constantly improving learning and evolving,2,26,diff,empty,,
Our ambition is to help people in millions of homes around the world live happy and healthy lives To do this we are committed to developing and delivering products that people trust and to enable a healthier and more sustainable future for everyone Central to this ambition is providing products that contain safe ingredients are less impactful to the environment require less packaging and improve the health and wellbeing of our customers and the planet,15,6,diff,,,
Our scientists and engineers are a diverse group of chemists biologists clinicians flavor and fragrance specialists packaging engineers information specialists and analysts They are experts in their fields yet we encourage them to step out of their lanes to think about a problem from a different perspective and engage with their colleagues from different disciplines All team members are encouraged to spend 510 of their time outside their main focus area which leads to sparks of creativity and insights that can completely change how we think about a particular problem,2,14,diff,,,
Global Innovation for Global Challenges,3,3,,,,
Improving the Sustainability Profile of Our Products,15,0,diff,,,
While our central research and development headquarters is based in Piscataway New Jersey we also have Technology Centers located around the world In addition to being colocated in these centers our packaging engineers are located at several of our larger production sites to ensure innovation is brought to life This large global reach enables us to better understand consumers in different markets It also helps us spot new trends and growth opportunities some driven by technological advances and some driven by regional culture and practices,15,4,diff,,,
We promote global teamwork it is not unusual for ideas to travel between our international teams so we can bring them to additional markets once they prove successful For example in China we developed toothpaste with antibleeding technology That same technology has since been integrated into Colgate products that are sold in certain other countries of the world,15,25,diff,,,
People are at the center of everything we do Through engagement and listening activities we can better understand consumers mindsets and provide them with products that meet their needs no matter where they are in the world Our global Consumer Affairs team is available via telephone and email through online forms via the Contact Us page on our websites as well as other digital contact channels that vary around the world Many of our websites also provide frequently asked questions for people to refer to,15,7,diff,,,
When we do interact with our consumers and customers we have an obligation to protect their personal data from unauthorized use or disclosure Guided by our Privacy Policy we protect personal data and take all necessary steps to keep that data secure We handle all personal data responsibly and are transparent in how we collect use and disclose consumer and customer data,22,22,,,,
Providing safe high quality and more sustainable products is the most important goal of our product innovation process This effort is motivated primarily by our commitment to provide safe healthy and less impactful product choices to our customers and their families and by consumer interest in these products,15,3,diff,,,
To achieve this goal we are focused on the following priority areas,10,26,diff,empty,,
Develop more natural or naturally,23,26,diff,empty,,
Increase the biodegradability of our products,15,26,diff,empty,,
Develop products that contain less water,15,20,diff,,,
Reduce packaging where possible with a high,15,14,diff,,,
focus on eliminating plastic waste,19,19,,,,
Participate in the Chemical Footprint Project to measure and improve our global footprint,25,24,diff,,,
Central to our efforts to improve product sustainability we developed the Sustainability Product Index SPI to assess the sustainability of our products The SPI is aligned with our 2025 Sustainability Social Impact Strategy and is focused on the actions to design sustainable products build sustainable habits for life eliminate plastic waste and conserve water Additional areas considered are our actions to accelerate action on climate change and lead with TRUE Zero Waste certified facilities The SPI translates results to a rating of Excellent Good Fair or Poor The performance results are based on representative products from the product portfolio excluding our EltaMD Filorga hello and PCA SKIN businesses,15,10,diff,,,
Bottles made with 100 recycled plastic,15,26,diff,empty,,
Part of an ingredient transparency program,0,0,,,,
Manufactured at a facility with TRUE Zero Waste,19,19,,,,
US 46 oz and under,12,26,diff,empty,,
Based on estimated 2021 US and Canada volumes,12,26,diff,empty,,
OECD 301 BCD OECD 301 BCD,12,26,diff,empty,,
To learn more visit Responsibly Made Products ColgatePalmolive The TRUE certification program assesses business performance in,15,8,diff,,,
Based on estimated 2021 US and Canada volumes,12,26,diff,empty,,
reducing waste Learn more at truegbciorg,19,19,,,,
Bottles made with 100 recycled plastic,15,26,diff,empty,,
ProductProject Palmolive Pure Delight Body,15,26,diff,empty,,
95 ingredients of natural origin,16,26,diff,empty,,
Promotes water conservation awareness eg Save Water,20,20,,,,
Part of an ingredient transparency program eg SmartLabel,0,0,,,,
Manufactured at a facility with TRUE,15,26,diff,empty,,
Contains turmeric extract which is known for its antibacterial anti inflammatory and wound healing properties,6,26,diff,empty,,
Promotes water conservation awareness eg Save Water,20,20,,,,
Manufactured at a facility with TRUE,15,26,diff,empty,,
The TRUE certification program assesses business performance in,14,8,diff,,,
reducing waste Learn more at truegbciorg,19,19,,,,
Guides consumers on recycling the,15,19,diff,,,
Promotes water conservation awareness eg Save Water,20,20,,,,
Transparency is a key part of our commitment to product sustainability Consumers today are looking for company information about environmental social and governance practices In addition consumers are looking for details about the products they use We want to empower people with the information about our ingredients in the product and the purpose and function the ingredient provides in the product,16,0,diff,,,
We have also started to share our fragrance ingredients for some brands and recently launched Flavors Fragrances Share for Good our new communications tool to share more information about the fragrance and flavors in our products Most notably Colgate is now the first major company to share the flavor ingredients in toothpaste and mouthwash By proactively launching this program we are providing even greater transparency to build and extend consumer trust The article Building Consumer Trust With Greater Transparency highlights how including flavor ingredients in our disclosure initiative is an exciting opportunity to engage with more people by providing information that makes them feel confident in their purchasing decisions,16,4,diff,,,
Colgate continues to participate in SmartLabel a digital platform that provides a wide range of product details that cannot fit on a package label It explains what the ingredients are why they are in the product and what they do Consumers can access SmartLabel at home and onthego while creating a shopping list on their phone or when making a purchase decision in the store,16,26,diff,empty,,
