paragraph,predict_label,count,different,empty,diff rate,empty rate
Important topics and aspects Supplier environmental assessment Nondiscrimination Environmental compliance Economic performance Occupational safety and health Human rights assessment,9,9,,,,
Primary responsibilities for Quanta Computer,12,26,diff,empty,,
Ensure and respect human rights Promote employee development Provide legitimate and fair evaluation and treatment Promote environmental health and safety Flexible benefits programs and health prom,9,9,,,,
Communication means and channels B r i d g e c o m m u n i c a t i o n s b e t we e n s u p e r v i s o r a n d colleagues through faceto face meetings from time to time Provide 70885 please helpme staff service hotline and message bulletin Quanta Wechat Account online consultation for employees queries Provide 70695 please tr y to understand me Complaint of sexual harassment hotline and mailbox 70345 complaint hotline for employees Equipped with onsite medical care staff to provide employees with medical consultation services Free annual health examination and consultation for employees Quanta Elite School provides five major ELITE programs based on different job functions to provide occupational trainingdevelopment and feedback Employee satisfaction survey Release quarterly magazine and manage regularly the information sharing platform each month Employee Assistance Programpersonnel available at all production sites to provide instant support and feedback Conduct Labormanagement Conference Conduct Welfare Committee Conference,9,9,,,,
Important topics and aspects Child labor,11,11,,,,
Forced or compulsory labor Labormanagement relations Human rights assessment Customer health and safety,11,11,,,,
Primary responsibilities for Quanta Computer Effective disaster and accident prevention and support Continuously promoting knowledge sharing and culture affluence Participate in various public welfare activities,5,8,diff,,,
Quanta Culture Education Foundation Quanta Arts Foundation Charity clubs Xinyi Community Environmental Quality Monitor Committee of Taiwan HwaYa Technology Park Participate in forums and activities organized by competent authorities Participation in external association activities,2,6,diff,,,
Note All aforementioned communication channels are responsibilities and planned activities for each unit except for questionnaires targeted to major issues of,12,8,diff,,,
discussion no specific items are conducted for the purpose of report preparation,12,26,diff,empty,,
Identification of scope of major topics and materiality analysis The report contents are defined by considering GRI Standard major aspects and feedback from questionnaires in order to identify preliminary important issues Members of CSR Committee and assessment team representatives determine the scope and topics for disclosure by identifying the level of organizational impact degree of stakeholders concerns and he previous communications between functions of respective departments and the stakeholders based on materiality of the AA1000 Materiality Test standards,12,10,diff,,,
Major Top Voluntary issues of disclosure,12,12,,,,
D e g r e e,12,26,diff,empty,,
s t a k e h o,12,26,diff,empty,,
c o n c e r n s,12,26,diff,empty,,
Anticompetitive Behavior Materials Procurement Practices Indirect Economic Impacts Security Practices Marketing and Labeling Freedom of Association and Collective Bargaining Biodiversity Local Communities Rights of Indigenous Peoples Public Policy Taxation,10,11,diff,,,
Supplier Environmental Assessment Environmental Compliance Occupational Safety and Health LaborManagement Relations Nondiscrimination Supplier Social Assessment,17,9,diff,,,
Child Labor Customer Privacy Anticorruption Socioeconomic Compliance Economic Performance Forced or Compulsory Labor Labormanagement relations Human Rights Assessment Customer Health and Safety,11,11,,,,
Water Training and Education Effluents and Waste Emissions Energy Diversity and Equal Opportunity,8,8,,,,
Note 1 Primary issues of disclosure include child labor customer privacy anticorruption socioeconomic compliance economic performance forced or compulsory labor labormanagement relations human rights assessment and customer health and safety,11,11,,,,
2 Secondary issues of disclosure include supplier environmental assessment environmental compliance occupational safety and health labour Relations non discrimination and supplier social assessment,9,9,,,,
3 Voluntary issues of disclosure water training and education effluents and waste,20,8,diff,,,
emissions energy and diversity and equal opportunity,8,6,diff,,,
4 In this chart the horizontal axis represents level of impact to the organization scored by the CSR Team whereas the vertical axis represents level of stakeholders concern Both axes were scored on a scale of 15 1 being the lowest and the results were analyzed using crossimpact matrix,18,10,diff,,,
5 Average score for the two axes was calculated at 392 hence any issue that scored 38 or above was considered material Based on score distribution issues in the,12,26,diff,empty,,
score range of 392427 were classified as secondary material issues whereas those in the score range of 427 and above were classified as primary material issues,9,26,diff,empty,,
6 When determining material issues for the year we engaged the following stakeholders and gathered information through the use of questionnaire shareholders investors customers suppliers employees the general public local communities government agencies and others,10,26,diff,empty,,
Through the report it is hoped to pertinently explain the significant influence that the company has on economy environment and society Furthermore the report aims to communicate Quantas CSR strategy action plans execution progress and management performance in a more comprehensive way to the interested parties such as investors customers employees suppliers local communities and local government who keep a close watch on Quanta,10,8,diff,,,
Description of material aspects in specific standard disclosures,12,26,diff,empty,,
Economic performance and socioeconomic regulation compliance disclosures are determined within the organization in terms of environmental and social dimensions labor and human rights topics include external supply chain management,17,9,diff,,,
Reporting changes Change of material issues from the previous year,12,26,diff,empty,,
Occupational Health and Safety 403,9,9,,,,
Forced or Compulsory Labor 409,11,11,,,,
Occupational Health and Safety 403,9,9,,,,
Forced or Compulsory Labor 409,11,11,,,,
Quanta Profile Corporate Governance Profile of Quanta computer 26,18,0,diff,,,
Company Introduction Business Profile Founded in 1988 Quanta Computer has grown to become a Fortune 500 company and the global leader in NB research development design and manufacturing In addition to securing a dominant position in the NB market Quanta also invests expands and explores opportunities actively in new areas of expertise including cloud computing corporate network solutions mobile communication smart home products auto electronics smart medicine Internet of things and AI Quanta Computer has consistently impressed customers with its RD capacity through various projects Three consecutive years from 2019 the Company was recognized among Derwent Top 100 Global Innovators for two consecutive years which is a testament of its ability to innovate develop and commercialize patents for new business opportunities,3,4,diff,,,
Based on the users needs and future development trends of technology applications the Company has focused on mobile computing needs cloud computing and enterprise network system needs home entertainment and smart network needs IoT application solutions smart healthcare solutions telecommunication Next Generation Central Office NGCO solutions smart manufacturing and smart factory and ARVR to develop new products,15,24,diff,,,
Quanta product portfolio stretching from IT communication consumer electronics to cloud computing Backed by strong competitive advantage in innovative RD Quanta has targeted Cloud Computing Connectivity Technology and Client Device as the new applications to invest resources in By exploring the potentials of big data management we aim to develop a comprehensive range of artificial intelligence tools that make us the key system solution provider in major AI applications We actively develop innovative technologies to achieve service automation with a people focus Through advancedhighperformance server technology integration quality enhancement and integration of IoT products and technologies we have successfully extended our business reach to cloud computing solutions AI applications 5G communication smart wearables smart home application smart mobile smart health care and smart manufacturing and developed the capacity to explore new customers with customized solutions and deliver better satisfaction with the best products and services,15,24,diff,,,
Quanta has established highly efficient production facilities in Taiwan Shanghai Changshu Chongqing and Thailand to support its global strategy of Taiwan design smart manufacturing and global logistics and marketing In addition to the above Quanta also has regional manufacturing and service facilities deployed in Taiwan USA and Europe To maximize the benefits of mass production and justintime delivery Quanta has committed extensive efforts to integrate its upstream and downstream and increase the level of automation and intelligence within factories Over time these efforts have enabled the Company to achieve more effective cost control and develop the capacity needed to produce higher quality products at larger volume and better efficiency Meanwhile overseas production facilities are being developed to serve customers up close these facilities also provide added benefits including flexible product customization shortened production time reduced transportation cost and better satisfaction of customers needs,15,6,diff,,,
Worldrenowned electronic brands continue to innovate in line with market demand and their efforts have contributed to the technology upgrade of the entire supply chain As a smart manufacturer and service provider for electronic products it is necessary for Quanta to adopt technological upgrades in line with product innovations around the world in order to provide high quality flexible and responsive manufacturing services and maintain strong beneficial relationship with customers which are critical to future business growth For this reason Quanta has committed significant amount of resources not only to improve RD capacity but to refine production technology as well Through equipment renewal automation product quality enhancement and yield improvement measures the Company is able to continually advance its production technology while ensuring the consistency of products manufactured and thereby secure its leadership position in the industry,15,6,diff,,,
The 2020 issue of this report covers approximately 86000 employees in total including employees of QRDC Quanta corporate headquarter QTMC Quanta Taiwan Manufacturing Center QSMC Quanta Shanghai Manufacturing City QCMC Quanta Chongqing Manufacturing City and QMB Quanta Manufacturing Bangkok Quanta Computer lnc was listed for trading on Taiwan Stock Exchange Corporation code 2382 in 1999 No acquisition merger or issuance of new shares in exchange for shares of another company had taken place in 2020 See the following chart for details on sources and categories of share capital and shareholder structure No additional capital was raised publicly in the last 3 years For related information please refer to chapter Four Capital Overview of Quantas 2020 annual report,18,15,diff,,,
Services and BTO CTO center,15,26,diff,empty,,
Its production and service facilities are primarily deployed in,15,6,diff,,,
Source of capital and category,4,26,diff,empty,,
Note 1 Above shares have been publicly offered,18,26,diff,empty,,
2 Include 100 million shares for employee stock warrants 3 No preferred share was issued,4,4,,,,
Economic Performance 2020 was a fruitful year for Quanta Driven by the demand in distance learning and WFH there is a surging need for NB and server products Combined with our employees collective endeavors in overcoming multiple challenges including material supply logistics and production bottlenecks we not only continued our outstanding achievements in improved gross profit margin operating profit margin and net profit margin our annual NB shipping volume gross profit net operating income profit before tax and net income after tax also reached alltime highs,17,4,diff,,,
The consolidated revenue was reported at NT109 trillion an increase of 595 from the previous year The gross margin and operating profit margin were 586 and 297 respectively both up from 478 and 184 in the previous year Regarding profits the net profits after tax in FY2020 and FY2019 were NT2539BN and NT16315BN respectively with an annual profit growth rate of 5563 The net income attributed to owners of the parent were NT25328BN and NT15943BN EPS was NT657 which was at an alltime high since AUO became a public company For distribution of the earnings the Board of Directors decided that NT52 would be distributed as dividend per share and the dividend distribution rate reached 7915 Concerning the financial balance the nonoperating income was NT1981BN,18,4,diff,,,
Category Consolidated revenues Gross margin,12,26,diff,empty,,
Revenue breakdown by categories FY2020 major products revenue contribution is tabulated below,15,26,diff,empty,,
Note Plans for 2020 earnings distribution has been resolved by the 2021 Board of Directors Meeting,7,7,,,,
and is subject to approval from the General Shareholders Meeting,12,26,diff,empty,,
Board of Directors Quantas Board of Directors is one of two main units in corporate governance structure According to the Companys regulations five to nine directors are in the Board of Directors Shareholder director nomination is adopted as the electoral system and directors shall be elected from the nominators There are seven seats of directors including three independent directors in the current term and the Audit Committee is established these three independent directors serve as ex officio member performing Board of Supervisors duties The aggregate shareholding percentage of all of the directors of a securities firm shall comply with the laws and regulations,7,7,,,,
Quantas liability insurance covers all the directors and the insurance information shall be presented in the Board of Directors All current members of the Board of directors possess abundant corporate management and academic experience most of them are still engaging in relevant professional fields In accordance with the regulations of Directions for the Implementation of Continuing Education for Directors and Supervisors of TWSE Listed and TPEx Listed Companies they shall participate in relevant training programs and obtain its certificates,7,7,,,,
The three independent directors are WeiTa Pan PhD and President of Soochow University Pisin Chen PhD and Professor of National Taiwan University and Mr HungChin Li person of professional accounting background The board convenes meetings at least once a quarter and a total of 7 meetings were held in 2020 Major resolutions made during board meetings are disclosed on Market Observation Post System and the Companys website,7,7,,,,
Quanta has established a set of board meeting conference rules based on Regulations Governing Procedure for Board of Directors Meetings of Public Companies to enforce sound corporate governance supervision and administrative practices Board of Directors occupational competency and operations shall comply with relevant regulations and laws and they shall supervise companys managers and be responsible for corporate overall business operations If any resolution involves the interests of Directors or of the Company responsible directors shall follow the principles of interest avoidance avoiding according to law stipulation and no vote shall be taken to protect the interests of the Company and its shareholders,7,7,,,,
In 2020 the Company implemented a set of Standard Operating Procedures for Resolving Directors Requests based on Operation Directions for Compliance with the Establishment of Board of Directors by TWSE Listed Companies and the Boards Exercise of Powers with the approval of th Audit Committee and board of directors and appointed a corporate governance officer whose main responsibilities are to provide directors with the information needed to perform duties assist directors in compliance board meeting and shareholder,7,7,,,,
meeting affairs and ensuring compliance of shareholder meeting and board meeting with laws and,12,7,diff,,,
corporate governance code of conduct The Board of Directors and Functional Committee Performance Evaluation Policy was stipulated at the end of the year while the Board of Directors approved the revision of Commissioning External Professional Independent Institutions or External ExpertsScholars to Conduct an Evaluation Once Every 3 Years in December 2020 The Board of Directors and Functional Committee evaluate performance using appropriate assessment indicators at the end of each year Performance evaluation is due to be completed before the end of the first quarter the following year to ensure that the Board of Directors functions according to regulations The 2020 assessment was completed in the first quarter of 2021 and the outcome of which was reported to the board of directors at the end of March 2021 The scope of assessment covered the board individual directors and functional committees the methods of assessment involved board selfassessment director selfassessment Audit Committee selfassessment and Remuneration Committee,7,7,,,,
Audit report and tracking report are prepared by the chief auditor once approved they are presented to each independent director for review before the end of the month following the audit Independent directors may contact the chief auditor at any time if they require further insight into the audit progress or wish to follow up on certain outcome The chief,12,12,,,,
auditor is present at board meetings to report and discuss auditrelated issues,12,7,diff,,,
Important Decisions by the Board of Directors,7,7,,,,
Internal Audit Sales Report Derivatives Transactions Report from Last Period Approved 2020 Q1 financial statements Approved 2020 Q1 financial statements and,12,12,,,,
Internal Audit Sales Report Derivatives Transactions Report from Last Period Report risk management operations Report intellectual property management plan and,12,11,diff,,,
Report the financial report compiling ability of,12,26,diff,empty,,
listed companies and improvement project,12,26,diff,empty,,
Approved the annual audit plan of the Company,12,12,,,,
and various subsidiaries for 2020,3,26,diff,empty,,
A p p r o v e d t h e a n n u a l a s s e s s m e n t o f t h e,12,26,diff,empty,,
Internal Audit Sales Report Derivatives Transactions Report from Last Period Approved 2020 Q1Q2 financial statements Approved 2020 Q1Q2 financial statements and,12,12,,,,
Approved the distribution details of directors,7,26,diff,empty,,
Approved the Companys 2020 CSR strategic,3,26,diff,empty,,
Internal Audit Sales Report Approved capital increase of Thailand subsidiary QMB Co Ltd,12,12,,,,
Approved the loaning of working capital to our,12,11,diff,,,
Approved the distribution details of managers,7,26,diff,empty,,
Approved the 2020 yearend bonus payment,11,26,diff,empty,,
Approved the 2019 compiled in 2020 CSR,12,26,diff,empty,,
Approved the donation made to Quanta Culture,12,8,diff,,,
Approved the donation of NBs to Quanta Culture,25,8,diff,,,
Approved syndicated loan applications to financial,12,26,diff,empty,,
Ratified the loan application to financial,12,26,diff,empty,,
Ratified the loan application to financial institutions,12,26,diff,empty,,
Approved the revision of the Board of Directors a n d F u n c t i o n a l C o m m i t t e e P e r f o r m a n c e Evaluation Policy,7,7,,,,
Approved the Risk Management Regulations Ratified the loan application to financial institutions,12,11,diff,,,
Derivatives Transactions Report from Last Period Internal Audit Sales Report Board of Directors and Functional Committee Performance Evaluation Report Financial Report Compiling Status Approved 2019 Financial Statements Approved 2019 Financial Statements and Auditors Report Approved the Annual Business Report Approved the effectiveness audit and statement of the Companys internal control Approved the 2019 employee remuneration and director remuneration allocation Approved the revision of part of the chapters of the Companys internal control system Approved the revision of the 2020 annual shareholders meetingrelated details Approved the donation made to the Chinese National Association of Industry and Commerce Taiwan Approved the donation made to SINOCON Industrial Standards Foundation Ratified the loan application to financial institutions,12,7,diff,,,
Internal Audit Sales Report Derivatives Transactions Report from Last Period Directors liability insurance report Approved the dividend base date Ratified the loan application to financial institutions,12,12,,,,
Internal Audit Sales Report Derivatives Transactions Report from Last Period Approved 2020 Q3 financial statements Approved 2020 Q3 financial statements and auditors report Approved capital increase of Thailand subsidiary QMB Co Ltd Approved the donation made to Quanta Culture Education Foundation Approved the donation made to QAF,12,8,diff,,,
Audit Committee The Audit Committee is another key unit in Quantas corporate governance framework On March 31 2016 the board of directors approved a set of Audit Committee Foundation Principles that oulines the purpose of the Audit Committee as well as its supervisory duties over fair presentation of financial statements appointment dismissal independence and performance of financial statement auditors effective implementation of internal control compliance with laws and rules and control over existing or potential risks In addition to reviewing annual business reports financial statements and earnings appropriation proposals and issuing audit reports the chief auditor also engages CPAs and audit personnel in necessary communication to gain insight into the Companys audit policies and procedures The chief auditor participates in and performs necessary reviews on critical work tasks The 1st Audit Committee was assembled on June 24 2016 to replace supervisors The Audit Committee comprised three independent directors who elected WeiTa Pan to serve as convener and meeting chairperson The 2nd Audit Committee was reassembled on June 21 2019 following a director reelection The three new independent directors namely WeiTa Pan Pisin Chen and HungChin Li succeeded as members of the committee while Mr WeiTa Pan continued his role as committee convener and meeting chairperson The new independent directors have been appointed to serve a term of three years from June 21 2019 until June 21 2022 which coincides with terms of the current board of directors The committee convened a total of 5 meetings in 2020,12,12,,,,
Annual work highlight of the Audit Committee 1The Audit Committee is responsible for the supervision of the following tasks which are also the work highlights of the year Fair presentation of financial statements Appointment dismissal independence and performance of financial statement auditors Effective implementation of internal control Compliance with laws and rules Control over existing or potential risks,12,12,,,,
Approved 2020 Q1 financial statements Approved Q1 financial statements and auditors,12,26,diff,empty,,
Approved capital increase of Thailand subsidiary QMB Co Ltd,18,26,diff,empty,,
Approved the loaning of working capital to our,12,11,diff,,,
Approved 2020 Q3 financial statements Approved 2020 Q3 financial statements and,12,26,diff,empty,,
Approved capital increase of Thailand subsidiary,3,26,diff,empty,,
2Work summar y In addition to reviewing annual business reports financial statements and earnings appropriation proposals and issuing audit reports the chief auditor also engages CPAs and audit personnel in necessary communication to gain insight into the Companys audit policies and procedures Partake in and review important tasks,12,12,,,,
3Important Decisions by the Audit Committee Unanimously approved by all Independent Directors,7,12,diff,,,
Approved 2020 Q1Q2 financial statements Approved 2020 Q1Q2 financial statements and,12,26,diff,empty,,
Report the Board of Directors and Functional Committee performance evaluation conditions Approved 2019 Financial Statements Approved 2019 Financial Statements and Auditors Report Approved the Annual Business Report Approved the effectiveness audit and statement of the Companys internal control Approved the revision of part of the chapters of the Companys internal control system,0,7,diff,,,
Internal control Quanta has designed and established its internal control system under the approval of the board of directors and in accordance with Regulations Governing Establishment of Internal Control Systems by Public Companies after taking into consideration the Companys overall business activities The internal control system exists to support business operations and to provide reasonable assurance over matters such as operational result efficiency reliability of financial report and compliance,0,20,diff,,,
An Audit Team has been established according to regulations to oversee effectiveness and completeness of the internal control system Supervision and audits are conducted on an ongoing as well as casebycase basis The hiring and dismissal of the chief auditor and auditing personnel are conducted in accordance with the Companys Recruitment Hiring Management Regulations and relevant laws The internal auditing personnel has obtained all the necessary qualifications and their hiring dismissal performance evaluation and remuneration are conducted once a year These are submitted by the chief auditor for the Chairmans approval The hiring and dismissal of the internal chief auditor first obtain consent from the Audit Committee before submitting it to the Board of Directors for the final decision The Audit Team devises its audit plan on a yearly basis and seeks board of directors approval before execution All audit reports are subject to review and approval of the Audit Committee Any defects discovered over the course of audit are followed up and improved upon until rectified The chief auditor is invited to report execution of audit tasks and present summaries of audit report at board meetings Owing to Quantas robust internal control practices no major defect concerning the Companys internal control was found in 2020,0,12,diff,,,
Remuneration policy The Companys remuneration policy including Directors managers and employees is outlined below To materialize corporate governance and to enhance the remuneration system of the company directors and managers the Company has established the Remuneration Committee per the Remuneration Committee Foundation Principles which must fulfill the following duties Stipulate and review regularly the compensation policies systems standards and structures and performance of directors and managers Regularly review and adjust directors and managers compensation The remuneration of the managers and employees including cash remuneration stock options stock bonus retirement benefits or severance pay various allowances and other tangible reward measures The remuneration policy is outlined below,11,11,,,,
1Board of Directors 1 The Companys board remuneration policy is stated in Articles of Incorporation and the Board of Directors and Functional Committee Performance Evaluation Policy has,7,7,,,,
been stipulated applicable to the Board of Directors and individual directors,7,7,,,,
2 The Board of Directors and Functional Committees performance is evaluated using appropriate assessment indicators at the end of each year Performance evaluation is due to be completed before the end of the first quarter the following year to ensure that the board functions according to regulations The evaluation outcome is submitted to the Remuneration Committee and used as a reference for remuneration allocation,7,7,,,,
3 The directors remuneration is implemented according to the Articles of Incorporation while the Board of Directors performance evaluation and conventional evaluation used in the industry are taken into consideration along with the Companys business performance After it is reviewed and approved by the Remuneration Committee it is submitted to the Board of Directors for final approval and execution The information is also presented to the shareholders meeting and disclosed in the annual report,7,7,,,,
2Managers The managers remuneration is determined based on the Companys relevant regulations taking into consideration position education experience and industry conditions as well as their performance achievement of long and shortterm goals to make adjustments depending on the Companys profitability and risks Furthermore the manager performance evaluation standards year and longterm performance goals as well as the remuneration policy system standards and structure are reviewed regularly and submitted to the Remuneration Committee for review in conjunction with the annual remuneration plan The managers remuneration is submitted to the Board of Directors for approval and paid accordingly,11,8,diff,,,
3Employees 1 The employees remuneration policy is based on relevant laws and regulations while the current remuneration conditions on the market the overall economy industry,11,11,,,,
fluctuations and business conditions are taken into consideration when formulating the remuneration standards,12,11,diff,,,
2 Employees remuneration is determined by their education work experience expertise skills professional experience as well as the functions needed by various jobs,11,26,diff,empty,,
responsibilities and complexity It is not determined based on age gender race ethnicity religion political stance marital status and union affiliation,8,26,diff,empty,,
3 Yearend bonus and employee remunerationThe year end bonus and employee remuneration are decided by the Companys business performance as well as the employees performance evaluations,11,8,diff,,,
4 Annual salary adjustment To incentivize and retain talents the Companys annual salar y adjustment takes into consideration the Companys business performance domestic economic growth rate industr y hiring and employment market remuneration standards and employee performance evaluation,11,8,diff,,,
Remuneration Committee members The Remuneration Committee comprises three members its current members include Mr WeiTa Pan Mr WeiBin Li and Mr HungChin Li with Mr WeiTa Pan serving as convener and meeting chairperson for the committee Functionality of the Remuneration Committee On August 31 2011 the board of directors passed Remuneration Committee Foundation Principles in accordance with relevant laws to serve as compliance guidelines for related matters Under the foundation principles committee members term of service are identical to that of the board of directors The committees responsibilities are to exercise the care of a prudent manager fulfill the following duties and offer recommendations for discussion by the board of directors Stipulate and review regularly the compensation policies systems standards and structures and performance of directors and managers Regularly review and adjust directors and managers compensation The Company assembled its first Remuneration Committee on September 30 2011 and the 4th committee is currently in duty Members of the 4th committee were appointed on July 12 2019 following the reelection of board of directors they were appointed to serve a term of 3 years from July 12 2019 to June 20 2022 which ends on the same day as directors of the current board A total of three meetings were convened in 2020 Important decisions by the Remuneration Committee,7,7,,,,
Committee members opinions and the Companys responses,12,26,diff,empty,,
Unanimously approved by all attending committee members,7,26,diff,empty,,
remuneration and director remuneration allocation,11,7,diff,,,
remuneration and remuneration allocation for 9 directors,11,26,diff,empty,,
Business Ethics Quanta has created Guidelines for Ethical Corporate Management Corporate Governance Best Practice Principles and Guidelines for Codes of Ethical Conduct that can be reviewed at Quanta Computers official website corporate governance Major Internal Policies The Companys Work Ethics Policy requires all employees to uphold integrity and outlines behaviors that corporate governance staff and employees are bound to follow The Human Resource Center conducts annual reviews of the ethics policy to determine whether any adjustment amendment or addition is needed given the prevailing circumstances The updated version once approved by the President is published on Intranet and any recusal of conflicting interest is reported over the appropriate webpage Furthermore corporate governance staff and employees are reminded to comprehend the Work Ethics Policy and sign a compliance commitment on a yearly basis In addition to ensuring compliance from all our employees we also seek understanding and support from our customers suppliers business partners and all we have business dealing with on related matters Quanta has been asking selected suppliers to sign Quanta Supplier Statement of Compliance with RBA Behavior Guidelines since 2018 The target was to let 27 suppliers complete the audit in 2020 So far 165 suppliers have already completed At the same time we also require highrisk suppliers to obtain RBA VAPNon VAP Audit or arrange an onsite audit,0,12,diff,,,
Business Ethics Communication All of the employees shall be alert to any activity against the Code of Conduct Should they have any questions or find any activity against the Code of Conduct they shall be obligated to report to their executive officers If necessary they may report to the HR executive officer or internal audit manager or via the employees complaining channel Quanta will protect the complainant from unfair retaliation or treatment in the process of the investigation in which the complainant participates upon hisher complaint about the misconduct Stakeholders can use the Quanta official website CSR Stakeholders Communication to submit their opinions or inquiries for CSR or business conduct which are offered in three languages traditional Chinese simplified Chinese and English Corporate social responsibility responsible CSR contact window in each site httpswwwquantatwcomQuantachineseservicecontactcsraspx Ethical business conduct independent window at the HQ httpwwwquantatwcomQuantachineseservicecontactbcaspx,0,8,diff,,,
Suppliers RBA Compliance Statement and Notification for Quanta,17,22,diff,,,
NoteAside from colleagues who are on leave or temporary leave without salary 100 colleagues with indirect labor who can access to computers in various sites all filled in the conflict of interest avoidance declaration The period of declaration statistics is September 1st to September 16th NoteOfficers refer to positions between assistant managers and assistant vice presidents In regards to the conflict of interestrelated system no relevant measures have been established at the new plant in Thailand yet and it is expected to be introduced in 2021,11,7,diff,,,
Anticorruption and Avoid conflict of interest Employees must avoid causing any conflict of interest or potential influence between personal interest and corporate interest Therefore employees must fully report and explain the conflict of interest between personal interest and corporate interest voluntarily and immediately upon the occurrence of the following Employees or their family dependentsclose relatives hold an employment relationship with Quantas suppliers customers or competitors or there is a direct or indirect financial interest in existence or employees or their family dependents close relatives cause direct competition against Quanta in business with their activities outside the company or any work or responsibility that may interfere with their job performance in the company or utilize the Companys resources without authorization to conduct private activities outside the company The receipt and transfer of gifts or entertainments by direct blood relatives spouses or family members shall also be prohibited The work regulation stipulates employees should not use their office positions to seek profit for themselves or others they may also not accept kickbacks inappropriate gifts invitation or other unlawful benefits Every year the colleagues need to fill in the conflict of interest avoidance declaration which clearly states the employment ethics regulations The declaration requests all employees to perform their duties by upholding the spirit of honesty meticulousness and dedication No bribes in any form may be demanded accepted or offered by the employees In instances when necessary acceptance of courtesy gifts or entertainment must not exceed US100 400 RMB for Mainland China2000 THB for Thailand in value The cumulative annual value of all gifts an employee may receive from same gift giver must not exceed US200 800 RMB for Mainland China4000 THB for Thailand The Code also states where the value exceeds said limit the said item shall be by principle submitted to,0,7,diff,,,
In the communication and training of our anticorruption policy in addition to arranging training in relation to the working rules and the avoidance of conflicts of interest for new employees in the orientation training we have announced the need for avoidance of conflicts of interest and the code of employee ethics in the orientation training handbook Furthermore we communicate and arrange training for our anticorruption policy in training programscourses for officers For example we combine the core competencies of selfmotivation proactivity and high self demand in our 2B culture with courses including management case studies selection of the talented and appointment of the honored target setup and performance management and the officer handbook to communicate anticorruption For plants in China and Thailand we communicate and arrange training for the anticorruption policy in the CSR orientation training CSR annual training and Quanta Online CSR videos 9567 employees from Taiwan plants and 74210 employees from Mainland plants had completed the training representing 100 of employee size This Company also has the Regulations for Board of Directors Meetings as well as principals for recusal by directors If a director or artificial person has a personal stake in a proposal presented at the meeting and there is a reasonable likelihood this could prejudice a decision with regard to the best interests of the Company the director may represent his or her opinion and answer inquiries but may not participate in the discussion or vote on that proposal The said director shall also recuse himself or herself from any discussion and voting and may not exercise proxy voting rights on behalf of another director,0,8,diff,,,
Proprietary Information Security The confidential information of the Company and customers must be kept in confidential Quanta has had a Proprietary Information Security PIS Committee convenes a review meeting biannually expects our employees and supply chain to fully understand and comply with the emphasis on and request of confidential information The meeting was not convened in the first half of 2020 due to COVID19 it was only convened in the second half of the year PIS committee meetings in 2020 were primarily held to discuss promote awareness and train employees on issues including rules and permit for restricted items access control and permit protection of business secret computer and internet security regulations intellectual property rights regulations and cargo release rules Total number of substantiated complaints regarding breach of customer privacy and losses of customer data in 2020 was 0,1,22,diff,,,
B o a r d,12,26,diff,empty,,
T a s k F o r c e,4,26,diff,empty,,
R o e s a n d R e s p o n s i b,12,26,diff,empty,,
i l i t i e s,12,26,diff,empty,,
Coordinate the protection of companywide confidential information to keep competitive advantages and good customer relations and get trusted by customers,22,6,diff,,,
Responsible for the m a n a g e m e n t a n d administration works Execute committees decisions,12,26,diff,empty,,
Develop PIS training materials Conduct PIS training and retrain employees periodically,8,8,,,,
Key Focus Ensure the PIS policy is followed by employees and wellimplemented,12,12,,,,
Key Focus E m b e d e n h a n c e employees awareness of the PIS policy and regulation Cultivate the culture working habits of information protection,12,9,diff,,,
Asse ss a n d bu ild u p Information security system,1,22,diff,,,
Key Focus Take proper actions to prevent the confidential Information leaking and avoid the intrusion of hackers,1,26,diff,empty,,
Establish the high alert awareness about PIS Audit regularly Investigate violation cases,0,12,diff,,,
Key Focus Prevent violation cases,0,26,diff,empty,,
Compliance with company regulations In operation Quanta has been working in compliance with the domestic and foreign related laws and regulationspays attention to the addition and changes of business operation regulations in order to ensure that Quanta strictly upholds the obligation of complying with regulations and reduces the risk of direct finance and indirect loss of goodwill On the positive side we hope to achieve the goal of expanding Quantas operating capacity through compliance with the laws,12,12,,,,
The Quanta Corporate Governance and Business of Ethics Committee under the CSR Committee regularly reviewed various plants legal compliance and convene a biannual meeting In 2021 no environmental and product safetyrelated violations occurred In 2020 Taiwan plants were fined a total of NT175 million for one count of violation against Article 212 of the Act of Gender Equality in Employment one count of violation against Article 242 and 2 counts of violation against Article 32 of the Labor Standards Act In total all 4 violations have been communicated internally for improvement,14,11,diff,,,
Employee diversity and equal opportunities Quanta is a humancentric company which means we are committed to creating a nondiscriminatory work environment and culture Corporate management in Quanta may not discriminate against employees in recruitment process and careerrelated affairs such as promotion rewards or offering of training opportunities in terms of ethnicity skin color age gender sexual orientation race disabilities pregnancy religious political beliefs membership in social groups or marital status with the hope of ensuring that every employee could maximize their potential and skills Various management policies must comply with statutory regulations stipulated by local governments These policies would also be promptly revised and modified accordingly to changes of government regulations,8,8,,,,
AgencyWorkers Interns Subtotal Grand Total,8,26,diff,empty,,
Male 4515 34511 4744 37424 1624 5784 1909 3296 42559,8,26,diff,empty,,
Female 2234 16331 2379 17015,8,26,diff,empty,,
443 1634 1538 1934 20546,12,26,diff,empty,,
Male 10418 34511 11231 37424 1672 6476 1909 3296 48510,8,26,diff,empty,,
Subtotal Female 5022 16331 5734 17015,2,26,diff,empty,,
