paragraph,predict_label,count,different,empty,diff rate,empty rate
The quality and quantity of delivery are the keys to information services Wistron,15,6,diff,,,
ITS has 17 offices and three RD centers around the world We combine,3,26,diff,empty,,
innovative technologies RD capabilities and global delivery capabilities and,15,26,diff,empty,,
advantages to provide services to customers The company specializes in the,4,26,diff,empty,,
flexible application of manpower and resources in multiple delivery centers,9,26,diff,empty,,
in Taiwan China Japan and the US By interacting or combining onshore,12,26,diff,empty,,
nearshore and offshore delivery models we ensure the efficiency and quality of,15,20,diff,,,
Wuhan chengdu Hangzhou Guangzhou Zhuhai Shenzhen,12,26,diff,empty,,
Taipei Hsinchu Taichung Tainan Hong Kong,12,26,diff,empty,,
In 2021 Wistron ITS consolidated revenue grew at a rapid pace posting an impressive 21 annual growth rate and setting a new record high Earnings performance was driven by revenue,18,4,diff,,,
with operating income net income after tax and basic earnings per share posting the second highest performance on record Wistron ITS continues to enhance client satisfaction and improve,12,4,diff,,,
service quality with high quality and reasonable profitability as shortterm business development indicators For the long term we will strengthen our core competencies continue to evolve with,3,6,diff,,,
the trends in information services and create longterm value for shareholders The relevant financial information is disclosed in the following Financial Performance Snapshot,3,4,diff,,,
Net Profit Before Tax Net Profit Before Tax,12,26,diff,empty,,
Consolidated Net Income After Tax Consolidated Net Income After Tax,12,26,diff,empty,,
incl Minority Equity incl Minority Equity,4,6,diff,,,
Basic Earnings per Share EPS Basic Earnings per Share EPS,4,4,,,,
Total Capitalization of Debt and Equity,18,6,diff,,,
Note Including longterm loans due within one year,12,26,diff,empty,,
Return on Assets Return on Assets,4,26,diff,empty,,
Ratio of Net Income Before Tax to Paidin Capital,12,26,diff,empty,,
Earnings per Share NTD Earnings per Share NTD,4,4,,,,
Note For related financial information please refer to the Companys website homepageInvestor Services URL wwwwistronitscom,12,26,diff,empty,,
In addition to providing software development services to customers in various,15,4,diff,,,
industries Wistron ITS provides software development services based on a,15,4,diff,,,
deep understanding of the corresponding industry domain knowledge and a,17,26,diff,empty,,
comprehensive grasp of IT technology in accordance with customer needs,1,26,diff,empty,,
Relying on our many years of technical talent RD management and industry,8,8,,,,
experience we provide flexible and diversified product development technical,15,4,diff,,,
services to help our customers improve RD efficiency shorten the idea to,24,20,diff,,,
product time frame and win market opportunities Our services are mainly to,15,26,diff,empty,,
provide technical services to customers in the stages of product planning pre,15,26,diff,empty,,
research RD testing etc We can also provide customers with services such,4,4,,,,
as RD team building technical capability development and RD process,15,4,diff,,,
management system construction etc We were awarded the 6th Taiwan,12,11,diff,,,
Mittelstand Award announced by the Ministry of Economic Affairs In the fiscal,12,26,diff,empty,,
year 2021 Wistron ITS received a total of NT53118000 in government,12,26,diff,empty,,
subsidies from the government and other related entities,12,26,diff,empty,,
In 2021 Wistrons revenue was mainly driven by the IT hightech financial and,4,26,diff,empty,,
manufacturing industries The IT hightech industry revenue is dominated by,17,15,diff,,,
the leading technology industry target group in China including ecommerce,1,26,diff,empty,,
Wistron ITS works with and has joined crossindustry and crossdomain groups,12,26,diff,empty,,
and organizations to help businesses grow sustainably,3,26,diff,empty,,
Organizations we joined in Taiwan in 2021 include,12,26,diff,empty,,
platforms multinational technology enterprises and the Internet Revenue in,4,26,diff,empty,,
Mainland China has been increasing quarter on quarter driven by revenue,12,26,diff,empty,,
Information Service Industry Association of ROC CISA,12,6,diff,,,
contributions from quality customers coupled with solid business growth in,3,4,diff,,,
Member of Responsible Business Alliance RBA,12,26,diff,empty,,
Taiwan and continued strong demand in the Greater China market boosting,4,4,,,,
Wistron ITS is committed to the principles of establishing an effective corporate,12,26,diff,empty,,
governance structure protecting and respecting shareholders rights and,12,0,diff,,,
interests strengthening the functions of the Board of Directors and enhancing,7,7,,,,
information transparency Complying with the domestic legal requirements for,0,12,diff,,,
company governance and its practical principles we have established the Board,7,7,,,,
of Directors and its various functional committees with the Board deciding to,7,7,,,,
establish the position of Head of Governance We will continue to gradually,12,0,diff,,,
implement various systems and methods to continuously enhance the quality,12,6,diff,,,
and effectiveness of corporate governance to ensure the implementation of the,12,0,diff,,,
spirit of corporate governance and the pursuit of maximizing shareholders equity,4,7,diff,,,
and the sustainable operation of the enterprise Wistron has been ranked in the,3,26,diff,empty,,
top 5 of listed companies in the 7th Year 2020 Annual Corporate Governance,18,0,diff,,,
Review fully demonstrating our determination to proactively achieve our highest,12,26,diff,empty,,
Operation of the Board of Directors,7,7,,,,
The Board of Directors is the highest governance body of the Company Based,7,7,,,,
on the Articles of Incorporation the Board of Directors consists of five to nine,7,7,,,,
Directors each office term amounting to three years who will be elected by the,7,26,diff,empty,,
shareholders meeting via the candidate nomination system The Board will hold,7,7,,,,
meetings at least once each quarter In 2021 a total of 5 Board meetings were,7,7,,,,
held The main purpose of the Board is to improve the oversight and enhance,7,7,,,,
the governance of the Company Board members are required to supervise,7,7,,,,
the management teams compliance with laws and regulations enhance,12,0,diff,,,
information transparency and provide guidance to the management team on,0,0,,,,
major decisions based on their own experience to avoid erroneous policies that,0,26,diff,empty,,
would undermine the companys value in order to establish good ethics and fulfill,0,6,diff,,,
such as courses on ESGrelated issues legal compliance financial reporting,12,12,,,,
information risk management to name a few,18,11,diff,,,
In December 2019 the Companys Board of Directors approved the amendment,12,7,diff,,,
to the Regulations Governing the Performance Evaluation of the Board of,12,7,diff,,,
Directors and Functional Committees The performance evaluation of the Board,7,7,,,,
of Directors and functional committees is performed annually Evaluations,7,26,diff,empty,,
related to the operations of the Board of Directors the Audit Committee the,7,7,,,,
Remuneration Committee and the Nomination Committee have been completed,12,26,diff,empty,,
in 2021 and the results have been presented at the second Board of Directors,7,7,,,,
meeting in 2022 as a basis for review and improvement,12,26,diff,empty,,
Independence and Diversity of the Board,8,7,diff,,,
corporate responsibility to achieve sustainable business operations and protect,3,0,diff,,,
The 13th Board of Directors of the Company is comprised of nine members All,7,7,,,,
the interests of shareholders The management team also reports regularly to the,12,11,diff,,,
Board of Directors on the Companys operations development strategies or other,3,4,diff,,,
important issues and maintains a smooth and good communication channel with,10,8,diff,,,
In order to improve the corporate governance mechanism and considering,12,0,diff,,,
the importance of directors and key employees in exercising their rights and,11,10,diff,,,
fulfilling their obligations and to effectively reduce the legal and financial risks,12,12,,,,
borne by directors and the Company the Company shall purchase Directors,7,26,diff,empty,,
and Supervisors and Key Employees Liability Insurance for directors and key,7,18,diff,,,
The Company regularly arranges continuing education courses for directors each,8,26,diff,empty,,
year In 2021 all directors of the Company completed the continuing education,8,26,diff,empty,,
requirements of said year In order to refine the functions of directors we,7,26,diff,empty,,
encourage directors to pursue continuing education and from time to time provide,8,26,diff,empty,,
information on various courses or seminars organized by external organizations,2,26,diff,empty,,
of the directors have extensive experience and good reputations in the industry,7,26,diff,empty,,
of whom four are Independent Directors accounting for 44 of the Board Their,7,7,,,,
independence is in compliance with the Regulations for the Establishment,12,0,diff,,,
of Independent Directors and Matters to be Followed by Public Companies,7,26,diff,empty,,
To ensure that the independent directors can exercise their duties and,7,26,diff,empty,,
responsibilities objectively none of the independent directors of the Company,7,26,diff,empty,,
has been elected for a consecutive term of more than nine years,7,26,diff,empty,,
The Board of Directors is comprised of five general directors Mr Ching Hsiao,7,7,,,,
Chairman and CEO Mr Frank Lin Mr David Lee Mr Marty Chiou and Mr,7,26,diff,empty,,
Philip Peng while the four Independent Directors are Mr Frank Juang Mr Allen,7,26,diff,empty,,
Fan Mr CK Chieng and Ms Yen Ling Fang,12,26,diff,empty,,
The Companys Code of Corporate Governance Practices establishes guidelines,12,0,diff,,,
for board structure and membership diversity policies In order to actively,8,7,diff,,,
implement the diversification of the Board of Directors composition the Company,7,3,diff,,,
has taken into account the balance of professionalism and gender and hopes to,8,26,diff,empty,,
enhance brainstorming and optimize decisionmaking through different backgrounds and perspectives The Company is committed to increasing the number of female directors with one female,8,26,diff,empty,,
director in 2021 representing 11 of the total board The Board of Directors is composed of two members aged 6165 and seven members aged 6670 all of whom are nationals Considering,7,7,,,,
the multiple aspects of governance the Board of Directors of the Company are all experienced in business judgment and management crisis management leadership and decisionmaking,7,7,,,,
skills and have a broad international perspective Mr Ching Hsiao Chairman of the Board of Directors has extensive experience in the industry Mr Marty Chiou Mr David Lee and Mr,7,7,,,,
Allen Fan are regional general managers of multinational information enterprises with extensive industry knowledge Mr Frank Lin Mr Philip Peng Mr Frank Juang and Ms Yen Ling Fang,12,26,diff,empty,,
have professional background in accounting and financial analysis Mr CK Chieng has background in legal expertise and can provide professional advice to the Company from different,12,4,diff,,,
perspectives Detailed information about the board members academic experience concurrent positions in other companies attendance and background is disclosed on the companys,7,7,,,,
corporate website and annual report,7,26,diff,empty,,
Operations of the Functional Committees,12,26,diff,empty,,
The Companys Board of Directors has three committees namely the Audit Committee the Remuneration Committee and the Nomination Committee Their operations are carried out in,7,7,,,,
accordance with the Rules and Regulations of the Audit Committee Rules and Regulations of the Remuneration Committee and Rules and Regulations of the Nomination Committee,12,19,diff,,,
respectively It is hoped that they can monitor and complement each other with the Board of Directors to enhance the capacity of corporate governance Information on the operation of each,7,7,,,,
committee for the year 2021 is available on the Companys corporate website and in the annual report,12,26,diff,empty,,
Wistron ITS is committed to strengthening the companys sustainable management system In order to ensure the implementation of our corporate sustainability policy we plan to establish a,3,12,diff,,,
Corporate Sustainability Committee in 2022 to promote the implementation of sustainable development and strengthen the supervision and management of sustainable management,15,11,diff,,,
Number of meetings in 2021,12,26,diff,empty,,
Supervise the presentation of the Companys financial reports appointment dismissal independence and performance,12,7,diff,,,
of CPAs the effective implementation of the Companys internal controls the Companys compliance with related,12,0,diff,,,
laws and regulations and management of existing and potential risks for the Company,12,11,diff,,,
Stipulate and review regularly the remuneration policies systems standards and structures and performance of directors,11,8,diff,,,
and managers Regularly evaluate and stipulate the remuneration of directors and managers,7,26,diff,empty,,
Responsible for the selection and review of candidates for directors managers and members of various committees,7,26,diff,empty,,
under the Board of Directors establishing and reviewing the structure and operation of various committees under the,7,7,,,,
Board of Directors as well as set and review the continuing education program of members of the Board,7,7,,,,
has also followed up on amendments to the Companies Act the Securities,12,26,diff,empty,,
and Exchange Act the Personal Data Protection Act and other laws and,22,6,diff,,,
regulations related to corporate governance and operations to appropriately,12,0,diff,,,
By appropriately aligning the remuneration of our management with the,12,11,diff,,,
adjust internal operating procedures norms and processes In addition in order,12,26,diff,empty,,
companys operational performance and goals we aim to attract and retain,3,8,diff,,,
to implement the Companys core values uphold a high level of professional,8,0,diff,,,
high quality personnel and enhance corporate competitiveness This includes a,4,6,diff,,,
ethics the Company aims to incorporate confidentiality obligations prohibition,0,22,diff,,,
combination of the fixed items of base salary annual bonuses and benefits and,11,11,,,,
of infringement into labor contracts and establish regulations regarding the,11,11,,,,
variable bonuses dividends cashstock and stock options with the variable,4,26,diff,empty,,
management of personal data protection and information security management,1,11,diff,,,
items being the primary consideration The fixed items are based on the principle,12,26,diff,empty,,
for all employees The Companys management team has been closely,8,11,diff,,,
of maintaining the Companys average competitiveness in the industry The,4,26,diff,empty,,
monitoring any domestic and international policies and regulations that may affect,12,21,diff,,,
variable items are based on the consolidated results of the Company and its,12,26,diff,empty,,
the Companys operations finances and business and has established relevant,3,26,diff,empty,,
individual operations The better the operating performance of the company and,3,8,diff,,,
risk management procedures to enhance employees awareness of compliance,0,12,diff,,,
its individuals the higher the ratio of variable items The performance evaluation,4,8,diff,,,
through continuous education and training Looking back at 2021 the Company,2,8,diff,,,
criteria are based on the achievement of annual financial turnover profit etc,12,26,diff,empty,,
acted in accordance with the law and therefore did not suffer any significant,12,12,,,,
marketcustomers organizational and personnel growthdevelopment and,4,26,diff,empty,,
monetary fines or other nonmonetary penalties,12,26,diff,empty,,
other comprehensive objectives At the beginning of each year the evaluation,12,26,diff,empty,,
items objectives and weightings are determined based on the development of,6,4,diff,,,
the internal and external business environment The remuneration of managers,11,26,diff,empty,,
shall be based on individual performance and shall be reviewed and evaluated,4,8,diff,,,
individually by the Remuneration Committee and recommended to the Board of,11,7,diff,,,
Wistron ITS is committed to an integrity policy and has established procedures to,0,0,,,,
prevent insider trading a code of ethical conduct and a code of ethical business,0,26,diff,empty,,
practices which clearly set forth procedures for the avoidance of conflicts of,0,11,diff,,,
interest the handling of gifts and business entertainment political contributions,12,26,diff,empty,,
and donations or sponsorships and programs to be followed by relevant,12,26,diff,empty,,
personnel to prevent dishonest behavior In order to manage the Companys,0,26,diff,empty,,
Since its public offering in 2010 the Company has complied with the relevant,3,26,diff,empty,,
business with integrity the department of human resource and administration,0,0,,,,
regulations of public companies in formulating various internal operating,12,19,diff,,,
is responsible for formulating and supervising the implementation of integrity,12,0,diff,,,
procedures Since its listing on the Taiwan Stock Exchange the Company,12,26,diff,empty,,
management policies and corresponding prevention plans and for reporting the,12,9,diff,,,
annual operations to the Board of Directors on a regular basis once a year the operation of 2021 was reported to the Board of Directors on November 4 2021 with no anticorruption and,7,7,,,,
integrity infringements For more details please refer to our website and Public Information Bulletin,0,0,,,,
All employees including new employees are required to receive industry ethics training to ensure that they fully understand the regulations All employees have a responsibility to report,0,0,,,,
unethical conduct to the Company through the appropriate channels and the Company protects its employees from unfair retaliation or treatment when they report or participate in the,0,20,diff,,,
Externally before establishing a business relationship with an agent supplier customer or other business counterpart the Company must evaluate the agents legality integrity policies and,17,0,diff,,,
record of dishonest behavior In the course of engaging in business activities the Company shall explain to the other party the Companys integrity management policy and related regulations,0,0,,,,
and shall expressly refuse to offer promise demand or accept directly or indirectly any form or name of improper benefits and upon discovering any dishonest behavior the Company,0,4,diff,,,
shall immediately cease to deal with the other party and shall be listed as a rejecting party Compliance with the anticorruption policy is also included in the terms and conditions of business,12,12,,,,
contracts including clear and reasonable payment handling of cases involving dishonest behavior and violation of contract terms prohibiting commission kickbacks or other benefits,0,11,diff,,,
In addition Wistron ITS aims to fully communicate our anticorruption policy and advocate the companys principles and beliefs on integrity in order to ensure that our employees clients,0,0,,,,
suppliers business partners and other parties with whom we do business understand and support our integrity policy,17,0,diff,,,
Integrity and Ethics Training Enforced,0,0,,,,
Party B shall comply with Party As internal rules and regulations,12,19,diff,,,
Sign the Code of Ethical,0,26,diff,empty,,
including but not limited to the various rules regulations key points,12,19,diff,,,
and guidelines eg Code of Ethical Conduct Integrity Management,0,0,,,,
Principles established by Party A,12,26,diff,empty,,
Promotion of Anticorruption and Integrity Principles and Report,0,0,,,,
Corporate governance and risk management compliance with,12,12,,,,
As a result of the,12,26,diff,empty,,
integrity management laws and regulations confidentiality of material,0,0,,,,
information as well as the causes of insider trading the identification,1,26,diff,empty,,
process and examples of transactions,0,26,diff,empty,,
Affirming to comply with the Companys Code of Conduct for Integrity,0,0,,,,
the regulations related to listed companies and other laws and,12,19,diff,,,
regulations related to integrity management,0,0,,,,
We expect our suppliers to jointly observe and practice the following,17,26,diff,empty,,
issues human rights environmental protection occupational safety,9,9,,,,
Note 1 In 2020 we focused on supervisory staff in Taiwan and in 2021 we focused on supervisory staff in Taiwan and China in 2022 we will invite lecturers from Taiwan and China respectively and provide,7,26,diff,empty,,
online courses to ensure the course penetration rate increases,4,4,,,,
Note 2 In 2020 and 2021 the inventory of suppliers in Taiwan was the main focus and in 2022 the inventory of suppliers in China will be included,17,26,diff,empty,,
Internal controls and internal audits,0,19,diff,,,
The Company has established a whistleblower system to implement the Code,0,0,,,,
Wistron ITS has an independent audit department that reports directly to the,12,12,,,,
of Ethical Conduct and the Code of Business Integrity in order to strengthen its,0,0,,,,
Board of DirectorsAudit Committee In addition to reporting audit operations,7,7,,,,
policy of integrity management and to eliminate internal fraud and bribery The,0,0,,,,
to the Audit Committee on a regular basis the Head of Audit shall attend the,12,12,,,,
Company accepts reports from internal colleagues clients suppliers contractors,17,26,diff,empty,,
Board of Directors meetings for reports and report to the Chairman and Audit,7,7,,,,
shareholders investors and related stakeholders of the Company and its,12,26,diff,empty,,
subsidiaries and encourages the reporting of any illegal or unethical conduct or,0,26,diff,empty,,
violations of the Code of Ethical Conduct or the Code of Integrity,0,0,,,,
The Company has established an accounting system and an internal control,18,25,diff,,,
system in accordance with laws and regulations The internal audit unit has,12,12,,,,
Whistleblowers can report through letters emails phone calls etc The internal,0,26,diff,empty,,
set up implementation details for internal audits in accordance with the internal,0,19,diff,,,
auditing unit plays the role of the window for coordinating the handling of reported,12,26,diff,empty,,
control system specifying that the internal audit department shall review the,0,12,diff,,,
complaints by the Company Upon receipt of the report the receiving unit will,0,12,diff,,,
appropriateness of the design of the internal control system and the effectiveness,1,26,diff,empty,,
report the case to the Chief Executive Officer for prompt investigation and if,12,26,diff,empty,,
of the implementation of general operations implement and measure the,12,26,diff,empty,,
the case is substantiated it will be dealt with in accordance with the law and,12,12,,,,
effectiveness of the current control system and procedures and the degree of,12,26,diff,empty,,
the Companys relevant regulations If the reported case involves a director or a,12,7,diff,,,
compliance with them and submit reports the scope of its audits shall cover all,12,0,diff,,,
senior executive or if the case is found to be a material violation or the Company,0,26,diff,empty,,
operations of the Company and its subsidiaries,4,26,diff,empty,,
is in danger of being materially damaged the independent directors will be,7,26,diff,empty,,
At the end of each year the audit department prepares an annual audit plan,12,12,,,,
based on the companys operation and policy guidelines and submits it to,12,12,,,,
The Company handles whistleblowing cases in a confidential manner and will,0,26,diff,empty,,
the audit committee for review and approval by the Board of Directors for,7,7,,,,
protect against unfair reprisals or treatment of persons who are involved in the,0,20,diff,,,
implementation and performs ad hoc audits or reviews as necessary The,12,19,diff,,,
investigation process in which they are reported or cited,12,26,diff,empty,,
effectiveness of the design and implementation of the internal control system,1,26,diff,empty,,
In 2021 there was one reported case of compensation dispute which was verified to,11,11,,,,
be an issue of difference in perception between employees and clients and after the,0,26,diff,empty,,
companys staff intervened and negotiated both parties reached an understanding,12,26,diff,empty,,
Whistleblower Hotline Email Address auditwistronitscom,0,0,,,,
including the accounting system is evaluated and selfchecked by each,12,25,diff,,,
department annually in order to establish a robust anticorruption management,12,11,diff,,,
system The audit department will then review and assess the selfcheck report,12,12,,,,
of each department business unit and subsidiary and report its finding to the,7,26,diff,empty,,
Board of Directors This will serve as the main basis of the assessment of the,7,7,,,,
effectiveness of the overall internal control system as well as the statement of,18,26,diff,empty,,
Management of Intellectual Property Rights,4,10,diff,,,
In response to the expansion of the Companys business and the increase of its,3,4,diff,,,
business scope the Company needs to apply for trademarks for its major service,4,6,diff,,,
categories in order to increase its corporate image and visibility The trademarks,4,26,diff,empty,,
are associated with the overall professional image and identity of the Company,8,26,diff,empty,,
to the public In order to maintain the overall image of the Company to the public,15,26,diff,empty,,
the marketing department shall be responsible for visual image design defining,15,4,diff,,,
the categories and countries where applications should be made while the legal,12,12,,,,
department shall be responsible for the registration application defense and,12,26,diff,empty,,
other operational procedures as well as managing and maintaining the results,12,26,diff,empty,,
and status of trademark rights applications in each country,4,10,diff,,,
The Company has established the Confidential Information Management,22,11,diff,,,
Regulations to regulate the classification standards of informational documents,12,11,diff,,,
the level of access to each category and the text to be marked The Company,12,26,diff,empty,,
has also established internal regulations such as the Rules for the Management,12,11,diff,,,
of Financial and NonFinancial Information and Rules for the Protection of,22,6,diff,,,
Personal Information for specific matters which serve as the basis for the,22,26,diff,empty,,
handling of confidential information by each unit within the Company,22,26,diff,empty,,
Employees are required to sign employment contracts and confidentiality,11,11,,,,
agreements and other legally binding documents at the time of employment,11,11,,,,
During their employment supervisory personnel and staff who have access,11,11,,,,
to confidential information in their duties are also required to receive regular,22,26,diff,empty,,
education and training on the protection of trade secrets in order to raise their,0,9,diff,,,
awareness of the protection of confidential information and to reduce the risk,22,6,diff,,,
of leakage of such In addition the Human Resources Department and the,18,10,diff,,,
Information Technology Department will be asked to conduct random checks,12,26,diff,empty,,
from time to time to confirm whether the employees have actually fulfilled the,11,26,diff,empty,,
confidentiality measures For example whether personnel drawers are locked,0,22,diff,,,
whether computer screens are covered whether important documents and,12,26,diff,empty,,
information are marked with the appropriate level of confidentiality and covered,22,22,,,,
whether nonessential personnel are excluded from meetings and whether the,0,26,diff,empty,,
According to the copyright laws of Taiwan the United States and Japan the,12,26,diff,empty,,
author of a work acquires original copyright upon completion of the work In,12,26,diff,empty,,
the Employment Agreement between the Company and our employees it is,11,11,,,,
agreed that the Company will be the author of all creative works performed by,12,26,diff,empty,,
the employees in their duties to ensure that the Company obtains the original,12,26,diff,empty,,
copyright of the contents of the work performed by the staff in their duties In the,12,26,diff,empty,,
case of codevelopment with customers an agreement will be made in advance,12,26,diff,empty,,
to determine the ownership of the copyright of the software results,12,26,diff,empty,,
In China copyright ownership is also granted under the original acquisition,4,26,diff,empty,,
system However if a copyright owner registers their copyright in computer,12,26,diff,empty,,
software it is not only beneficial to prove the copyright ownership but also,4,26,diff,empty,,
beneficial in applying for recognition as a hightech enterprise and tax relief,12,8,diff,,,
At present the Beijing administrative unit is responsible for completing the,12,26,diff,empty,,
registration of computer software The relevant departments will register these,12,26,diff,empty,,
copyrighted works upon completion in order to protect the Companys interests,12,26,diff,empty,,
The essence of a patent is to encourage the applicant to disclose the technology,4,26,diff,empty,,
The patent application must first disclose the content of the invention to the,4,26,diff,empty,,
patent inspection authority to examine whether it is patentable with an early,4,26,diff,empty,,
publication system 18 months after filing in which the details of the application,12,26,diff,empty,,
must be published before the patent right is obtained Due to the nature of,4,26,diff,empty,,
the Companys industry software products often contain information that is,22,26,diff,empty,,
not suitable for public disclosure such as software data structure design,12,12,,,,
data storage location specially developed algorithms and confidential client,1,22,diff,,,
information etc Therefore the software industry should carefully discuss the,12,26,diff,empty,,
application for patent rights on a case by case basis,4,10,diff,,,
Risk Management Policies and Procedures,18,11,diff,,,
The Company has established the Risk Management Policy as the highest guiding principle for risk management of the Company The Company regularly evaluates risks every year and,18,12,diff,,,
prepares risk management policies for each item of risk covering mechanisms such as management objectives organizational structure attribution of authority and responsibility and risk,12,12,,,,
management procedures and implements them in order to effectively identify measure and control each of the Companys risks and to control risks incurred from business activities within an,18,11,diff,,,
Highdaily activities Mediumregular transaction Lowindividual transaction,4,26,diff,empty,,
Very Satisfied Satisfied Neutral Dissatisfied and Very Dissatisfied,4,26,diff,empty,,
Key Risks and Their Management,18,11,diff,,,
The Risk Task Force covers corporate governance legal affairs finance corporate public relations information management business human resources and general affairs departments to,12,12,,,,
assess and collect risk events sources and consequences in relation to actual operational activities After internal evaluation and discussion risk identification is conducted for environmental,18,12,diff,,,
social corporate governance and technological innovation 9 risk items above the primary intermediate and advanced risk levels are determined through the risk evaluation process based,18,12,diff,,,
on the significance principle including intermediate and advanced risk items such as regulatory environment information security risk economic environment and climate change risk The,13,12,diff,,,
corresponding risk treatment is then developed by the designated responsible unit which the ESG Implementation Office will be including in the defined and reviewed risk management program,18,12,diff,,,
of the Company on a regular basis After assessing the risks the following risk management policies or strategies have been stipulated,18,11,diff,,,
Risk Management Policies or Strategies,18,11,diff,,,
Failure to comply with the regulations may fail to meet clients expectation,12,19,diff,,,
The information services sector is the most important target for climate change mitigation with energy use being the most important Wistron ITS tracks and audits its energy usage in Taiwan and China and sets energy usage reduction targets,24,24,,,,
In response to climate change Wistron ITS continues to track the financial impact or contribution of various risks and opportunities every year and conducts reviews and improvements For details please refer to the following risk descriptions,13,5,diff,,,
The Company is in the information service industry and has no physical products that have an impact on the environment However the Company still considers the legal requirements and management status formulates plans and programs for implementation and regularly tracks and reviews the progress of each project to ensure that objectives are met,15,6,diff,,,
We are committed to improving the efficiency of resource utilization and reducing the burden on the environment by implementing waste separation and recycling gradually adopting a paperless work environment and initiating environmental protection activities such as mountain and beach cleanups,19,9,diff,,,
With the Covid19 Pandemic clients are facing major changes in,13,26,diff,empty,,
We have set up a customer service hotline and communication website,22,6,diff,,,
environment and regulations and changes in demand profile and,12,4,diff,,,
and regularly conduct customer service satisfaction surveys to strengthen,22,6,diff,,,
the cooperation relationship with our customers,3,26,diff,empty,,
Risk Management Policies or Strategies,18,11,diff,,,
Refers to the risk of potential loss due to invalidity of the contract or,0,12,diff,,,
failure to bind the counterparty to perform its obligations in accordance,12,26,diff,empty,,
Integrating business and legal affairs through information systems to,12,12,,,,
with the contract due to the lack of legal validity ultra vires acts omission,12,12,,,,
improve contract review and control operations,3,26,diff,empty,,
of terms and conditions and inadequate regulations,12,11,diff,,,
Restrictions on working conditions commuting and interpersonal contact,11,11,,,,
due to the effects of the global Covid19 pandemic have caused some,13,26,diff,empty,,
changes in the delivery of the Companys service activities,15,6,diff,,,
We have configured sufficient hardware and software for adequate,24,26,diff,empty,,
remote communication implemented remote delivery of work,1,8,diff,,,
management and encouraged employees to balance working from home,11,11,,,,
and outdoor health activities in a compliant environment,9,21,diff,,,
technology environment and changes in consumer patterns have,4,26,diff,empty,,
needs and strengthening the Companys delivery capabilities in pursuit of,3,26,diff,empty,,
External changes such as domestic and international economic factors,18,26,diff,empty,,
Wistron ITS is deeply committed to quality customers grasping client,15,6,diff,,,
stable growth and winwin value creation with our clients,3,4,diff,,,
This includes uctuations in the market price of shortterm investments,4,26,diff,empty,,
requirements of each region change accordingly Some of the cross,12,26,diff,empty,,
and the operational management of longterm investments in investee,3,11,diff,,,
country delivery operations result in changes in exchange rates The,12,26,diff,empty,,
companies Such as interest rates exchange rates and financial and,12,26,diff,empty,,
Companys finance department maintains close contact with financial,12,25,diff,,,
capital lending risks to others,18,26,diff,empty,,
institutions to fully grasp the trend and changes in international exchange,18,26,diff,empty,,
In response to the growth of the Companys regions the working capital,3,4,diff,,,
The risk of loss due to the failure of a counterparty to meet its obligations,18,12,diff,,,
or contracts Such as credit control etc,12,26,diff,empty,,
rates and adjust the capital position in a timely manner,18,26,diff,empty,,
Integrate business personnel and financial information to establish a,22,26,diff,empty,,
business support platform and improve operations such as preevaluation,3,26,diff,empty,,
deep cultivation of quality clients midevent management improve,18,6,diff,,,
delivery management and postevent control assist clients in sorting,4,11,diff,,,
Establishing an integrated business and accounting platform through the,3,25,diff,,,
This refers to losses incurred by the Company as a result of internal,18,26,diff,empty,,
establishment of a governance organization and the implementation of an,12,0,diff,,,
control lapses human mismanagement or errors,0,10,diff,,,
internal control mechanism will enhance system collusion and cascading,0,26,diff,empty,,
and reduce the burden of manual input and review,12,26,diff,empty,,
IIndustry technology is changing rapidly and the demand for operations,15,4,diff,,,
Implementation of ISO27001 certification in each region promotion of,14,26,diff,empty,,
is growing dramatically so the prevention of vulnerabilities comes along,1,9,diff,,,
information security awareness of all employees and implementation of,1,22,diff,,,
In response to the global trend of ESG regulation the Company is facing more challenges in environmental protection social responsibility and corporate governance In 2022 the Company intends to establish a Corporate Sustainable Development Committee to review risk management policies and procedures,12,9,diff,,,
Wistron ITS focuses on global climate change issues We have been recognizing our own greenhouse gas emissions annually since 2015 as a basis for energy saving and carbon reduction Based on the Task Force on Climaterelated Financial Disclosures TCFD Wistron ITS takes stock of key climate change risks in terms of governance strategy and risk management indicators and targets We also disclose the progress and results of Wistron ITS climate change management work according to the TCFD recommendation framework,13,25,diff,,,
Monitoring of Climate Related Risks and,13,21,diff,,,
Short Mid and Longterm Climate Risks and,13,25,diff,,,
Climate Risk Assessment Indicators Greenhouse Gas Emission,25,25,,,,
Managements Role in Evaluation and Management,4,11,diff,,,
Risk and Opportunity Impact on Business Strategic and,3,10,diff,,,
Climate Risk Management Process Integration of Climate Risk into Overall,13,12,diff,,,
Risk and Opportunity Targets and,18,12,diff,,,
Strategic Resilience and Climate Context,3,25,diff,,,
In order to promote sustainable management and commit to environmental conservation practices the Company has established an ESG Task Force which reports to the ESG Implementation Office The director of the ESG Implementation Office is the chairman of the Board of Directors and CEO and the members of the ESG Implementation Office are the senior executives of each business unit and support unit The ESG Implementation Office is responsible for approving sustainable development management policies and setting objectives as well as coordinating the implementation of risk assessment and countermeasures in various aspects of environmental social and corporate governance including but not limited to the promotion of climate changerelated issues The ESG Implementation Office will be conducting regular performance tracking and reporting the implementation status to the Board of Directors at least once a year,13,7,diff,,,
